Date	Time	X	Y	Z	r_KA	?????????? ?? ????	Vx	Vy	Vz	V_KA	??????? ?????
2021-Feb-16 16:47:57.593	1.353e+06	10161.3	3449.46	2801.4	11090.4	11090.4	-0.198484	0.595305	0.200329	0.658723	Moon
2021-Feb-16 16:57:57.593	1.3536e+06	10035.7	3804.35	2919.77	11122.6	11122.6	-0.220099	0.587552	0.194188	0.656788	Moon
2021-Feb-16 17:07:57.593	1.3542e+06	9897.23	4154.39	3034.39	11154.4	11154.4	-0.241245	0.579115	0.187852	0.654876	Moon
2021-Feb-16 17:17:57.593	1.3548e+06	9746.26	4499.16	3145.15	11185.9	11185.9	-0.261906	0.570015	0.181332	0.652988	Moon
2021-Feb-16 17:27:57.593	1.3554e+06	9583.05	4838.28	3251.95	11216.9	11216.9	-0.282064	0.560275	0.174638	0.651127	Moon
2021-Feb-16 17:37:57.593	1.356e+06	9407.89	5171.36	3354.69	11247.5	11247.5	-0.301704	0.549916	0.167781	0.649295	Moon
2021-Feb-16 17:47:57.593	1.3566e+06	9221.11	5498.06	3453.26	11277.5	11277.5	-0.320813	0.538961	0.160772	0.647493	Moon
2021-Feb-16 17:57:57.593	1.3572e+06	9023.02	5818	3547.58	11307.1	11307.1	-0.339377	0.52743	0.15362	0.645723	Moon
2021-Feb-16 18:07:57.593	1.3578e+06	8813.97	6130.86	3637.58	11336	11336	-0.357384	0.515347	0.146337	0.643987	Moon
2021-Feb-16 18:17:57.593	1.3584e+06	8594.28	6436.31	3723.16	11364.4	11364.4	-0.374822	0.502731	0.138932	0.642287	Moon
2021-Feb-16 18:27:57.593	1.359e+06	8364.29	6734.04	3804.27	11392.2	11392.2	-0.391682	0.489606	0.131415	0.640624	Moon
2021-Feb-16 18:37:57.593	1.3596e+06	8124.37	7023.74	3880.84	11419.3	11419.3	-0.407954	0.475992	0.123796	0.638999	Moon
2021-Feb-16 18:47:57.593	1.3602e+06	7874.87	7305.13	3952.81	11445.7	11445.7	-0.42363	0.461909	0.116083	0.637415	Moon
2021-Feb-16 18:57:57.593	1.3608e+06	7616.14	7577.94	4020.12	11471.4	11471.4	-0.438702	0.44738	0.108286	0.635873	Moon
2021-Feb-16 19:07:57.593	1.3614e+06	7348.55	7841.91	4082.74	11496.3	11496.3	-0.453163	0.432424	0.100415	0.634374	Moon
2021-Feb-16 19:17:57.593	1.362e+06	7072.47	8096.77	4140.61	11520.5	11520.5	-0.467007	0.417062	0.0924767	0.63292	Moon
2021-Feb-16 19:27:57.593	1.3626e+06	6788.26	8342.3	4193.7	11543.9	11543.9	-0.480227	0.401314	0.0844811	0.631513	Moon
2021-Feb-16 19:37:57.593	1.3632e+06	6496.32	8578.27	4241.98	11566.5	11566.5	-0.49282	0.385199	0.0764362	0.630152	Moon
2021-Feb-16 19:47:57.593	1.3638e+06	6197.01	8804.47	4285.41	11588.2	11588.2	-0.50478	0.368737	0.0683501	0.628841	Moon
2021-Feb-16 19:57:57.593	1.3644e+06	5890.71	9020.69	4323.99	11609.1	11609.1	-0.516103	0.351948	0.0602309	0.62758	Moon
2021-Feb-16 20:07:57.593	1.365e+06	5577.81	9226.75	4357.69	11629	11629	-0.526786	0.334849	0.0520864	0.626371	Moon
2021-Feb-16 20:17:57.593	1.3656e+06	5258.7	9422.45	4386.49	11648.1	11648.1	-0.536826	0.31746	0.0439241	0.625214	Moon
2021-Feb-16 20:27:57.593	1.3662e+06	4933.75	9607.64	4410.39	11666.2	11666.2	-0.546221	0.299799	0.0357516	0.624111	Moon
2021-Feb-16 20:37:57.593	1.3668e+06	4603.36	9782.16	4429.39	11683.4	11683.4	-0.554968	0.281884	0.0275762	0.623063	Moon
2021-Feb-16 20:47:57.593	1.3674e+06	4267.92	9945.86	4443.49	11699.6	11699.6	-0.563065	0.263733	0.0194049	0.622072	Moon
2021-Feb-16 20:57:57.593	1.368e+06	3927.81	10098.6	4452.68	11714.8	11714.8	-0.57051	0.245363	0.0112449	0.621137	Moon
2021-Feb-16 21:07:57.593	1.3686e+06	3583.44	10240.3	4456.98	11729	11729	-0.577304	0.226792	0.00310289	0.620261	Moon
2021-Feb-16 21:17:57.593	1.3692e+06	3235.18	10370.7	4456.41	11742.1	11742.1	-0.583444	0.208037	-0.00501432	0.619444	Moon
2021-Feb-16 21:27:57.593	1.3698e+06	2883.44	10489.9	4450.97	11754.3	11754.3	-0.58893	0.189115	-0.0131002	0.618687	Moon
2021-Feb-16 21:37:57.593	1.3704e+06	2528.6	10597.6	4440.7	11765.3	11765.3	-0.593761	0.170041	-0.0211481	0.617992	Moon
2021-Feb-16 21:47:57.593	1.371e+06	2171.05	10693.9	4425.6	11775.3	11775.3	-0.597939	0.150834	-0.0291519	0.617358	Moon
2021-Feb-16 21:57:57.593	1.3716e+06	1811.2	10778.6	4405.72	11784.3	11784.3	-0.601461	0.131508	-0.0371051	0.616787	Moon
2021-Feb-16 22:07:57.593	1.3722e+06	1449.43	10851.7	4381.09	11792.1	11792.1	-0.604329	0.11208	-0.0450017	0.61628	Moon
2021-Feb-16 22:17:57.593	1.3728e+06	1086.14	10913.1	4351.73	11798.8	11798.8	-0.606544	0.0925662	-0.0528356	0.615837	Moon
2021-Feb-16 22:27:57.593	1.3734e+06	721.708	10962.7	4317.7	11804.5	11804.5	-0.608105	0.0729821	-0.0606006	0.615459	Moon
2021-Feb-16 22:37:57.593	1.374e+06	356.54	11000.6	4279.03	11809	11809	-0.609013	0.0533433	-0.068291	0.615147	Moon
2021-Feb-16 22:47:57.593	1.3746e+06	-8.97713	11026.7	4235.77	11812.3	11812.3	-0.609269	0.0336655	-0.0759007	0.614901	Moon
2021-Feb-16 22:57:57.593	1.3752e+06	-374.453	11041	4187.96	11814.6	11814.6	-0.608875	0.0139642	-0.083424	0.614722	Moon
2021-Feb-16 23:07:57.593	1.3758e+06	-739.497	11043.5	4135.68	11815.7	11815.7	-0.607831	-0.00574527	-0.0908551	0.61461	Moon
2021-Feb-16 23:17:57.593	1.3764e+06	-1103.72	11034.1	4078.96	11815.6	11815.6	-0.606138	-0.0254475	-0.0981882	0.614566	Moon
2021-Feb-16 23:27:57.593	1.377e+06	-1466.73	11013	4017.87	11814.4	11814.4	-0.603798	-0.0451271	-0.105418	0.61459	Moon
2021-Feb-16 23:37:57.593	1.3776e+06	-1828.15	10980	3952.48	11812.1	11812.1	-0.600812	-0.0647687	-0.112538	0.614683	Moon
2021-Feb-16 23:47:57.593	1.3782e+06	-2187.58	10935.3	3882.85	11808.6	11808.6	-0.597182	-0.084357	-0.119543	0.614844	Moon
2021-Feb-16 23:57:57.593	1.3788e+06	-2544.64	10878.8	3809.05	11803.9	11803.9	-0.59291	-0.103877	-0.126427	0.615075	Moon
2021-Feb-17 00:07:57.593	1.3794e+06	-2898.94	10810.6	3731.16	11798.1	11798.1	-0.587998	-0.123312	-0.133184	0.615374	Moon
2021-Feb-17 00:17:57.593	1.38e+06	-3250.11	10730.8	3649.26	11791.1	11791.1	-0.582447	-0.142648	-0.13981	0.615743	Moon
2021-Feb-17 00:27:57.593	1.3806e+06	-3597.75	10639.5	3563.42	11783	11783	-0.57626	-0.161868	-0.146298	0.616181	Moon
2021-Feb-17 00:37:57.593	1.3812e+06	-3941.49	10536.6	3473.73	11773.8	11773.8	-0.569438	-0.180957	-0.152642	0.616689	Moon
2021-Feb-17 00:47:57.593	1.3818e+06	-4280.95	10422.3	3380.28	11763.4	11763.4	-0.561985	-0.1999	-0.158837	0.617266	Moon
2021-Feb-17 00:57:57.593	1.3824e+06	-4615.75	10296.8	3283.15	11751.9	11751.9	-0.553904	-0.21868	-0.164877	0.617912	Moon
2021-Feb-17 01:07:57.593	1.383e+06	-4945.51	10160	3182.46	11739.3	11739.3	-0.545196	-0.237281	-0.170756	0.618626	Moon
2021-Feb-17 01:17:57.593	1.3836e+06	-5269.86	10012.1	3078.28	11725.6	11725.6	-0.535865	-0.255686	-0.176469	0.619409	Moon
2021-Feb-17 01:27:57.593	1.3842e+06	-5588.43	9853.19	2970.73	11710.7	11710.7	-0.525915	-0.273879	-0.182009	0.620261	Moon
2021-Feb-17 01:37:57.593	1.3848e+06	-5900.83	9683.46	2859.91	11694.8	11694.8	-0.515348	-0.291844	-0.18737	0.62118	Moon
2021-Feb-17 01:47:57.593	1.3854e+06	-6206.72	9503.02	2745.92	11677.8	11677.8	-0.504169	-0.309564	-0.192548	0.622166	Moon
2021-Feb-17 01:57:57.593	1.386e+06	-6505.72	9312.04	2628.89	11659.7	11659.7	-0.492382	-0.32702	-0.197534	0.623219	Moon
2021-Feb-17 02:07:57.593	1.3866e+06	-6797.46	9110.66	2508.92	11640.6	11640.6	-0.479991	-0.344196	-0.202324	0.624338	Moon
2021-Feb-17 02:17:57.593	1.3872e+06	-7081.59	8899.06	2386.14	11620.5	11620.5	-0.467001	-0.361075	-0.206912	0.625522	Moon
2021-Feb-17 02:27:57.593	1.3878e+06	-7357.74	8677.43	2260.67	11599.3	11599.3	-0.453418	-0.377637	-0.211291	0.62677	Moon
2021-Feb-17 02:37:57.593	1.3884e+06	-7625.57	8445.96	2132.63	11577.2	11577.2	-0.439246	-0.393864	-0.215454	0.628082	Moon
2021-Feb-17 02:47:57.593	1.389e+06	-7884.72	8204.86	2002.17	11554.1	11554.1	-0.424492	-0.409739	-0.219397	0.629456	Moon
2021-Feb-17 02:57:57.593	1.3896e+06	-8134.85	7954.35	1869.4	11530	11530	-0.409163	-0.425241	-0.223111	0.630891	Moon
2021-Feb-17 03:07:57.593	1.3902e+06	-8375.6	7694.65	1734.48	11505.1	11505.1	-0.393265	-0.440352	-0.226592	0.632386	Moon
2021-Feb-17 03:17:57.593	1.3908e+06	-8606.65	7426.01	1597.54	11479.2	11479.2	-0.376807	-0.455052	-0.229833	0.633939	Moon
2021-Feb-17 03:27:57.593	1.3914e+06	-8827.66	7148.68	1458.73	11452.5	11452.5	-0.359796	-0.469322	-0.232826	0.63555	Moon
2021-Feb-17 03:37:57.593	1.392e+06	-9038.3	6862.91	1318.2	11424.9	11424.9	-0.342242	-0.48314	-0.235567	0.637217	Moon
2021-Feb-17 03:47:57.593	1.3926e+06	-9238.24	6569	1176.1	11396.5	11396.5	-0.324154	-0.496487	-0.238048	0.638938	Moon
2021-Feb-17 03:57:57.593	1.3932e+06	-9427.18	6267.23	1032.59	11367.3	11367.3	-0.305543	-0.509341	-0.240262	0.640711	Moon
2021-Feb-17 04:07:57.593	1.3938e+06	-9604.79	5957.9	887.84	11337.4	11337.4	-0.286419	-0.521682	-0.242204	0.642535	Moon
2021-Feb-17 04:17:57.593	1.3944e+06	-9770.78	5641.32	742.004	11306.8	11306.8	-0.266796	-0.533488	-0.243867	0.644407	Moon
2021-Feb-17 04:27:57.593	1.395e+06	-9924.85	5317.82	595.256	11275.5	11275.5	-0.246686	-0.544738	-0.245245	0.646327	Moon
2021-Feb-17 04:37:57.593	1.3956e+06	-10066.7	4987.75	447.768	11243.5	11243.5	-0.226103	-0.555409	-0.246331	0.648291	Moon
2021-Feb-17 04:47:57.593	1.3962e+06	-10196.1	4651.45	299.718	11211	11211	-0.205063	-0.56548	-0.247119	0.650297	Moon
2021-Feb-17 04:57:57.593	1.3968e+06	-10312.7	4309.3	151.286	11177.9	11177.9	-0.18358	-0.574928	-0.247603	0.652343	Moon
2021-Feb-17 05:07:57.593	1.3974e+06	-10416.3	3961.67	2.65659	11144.2	11144.2	-0.161674	-0.583731	-0.247777	0.654427	Moon
2021-Feb-17 05:17:57.593	1.398e+06	-10506.6	3608.95	-145.983	11110.1	11110.1	-0.139362	-0.591867	-0.247635	0.656545	Moon
2021-Feb-17 05:27:57.593	1.3986e+06	-10583.5	3251.56	-294.441	11075.6	11075.6	-0.116663	-0.599314	-0.247171	0.658696	Moon
2021-Feb-17 05:37:57.593	1.3992e+06	-10646.5	2889.92	-442.523	11040.7	11040.7	-0.0936001	-0.606048	-0.24638	0.660877	Moon
2021-Feb-17 05:47:57.593	1.3998e+06	-10695.7	2524.45	-590.03	11005.4	11005.4	-0.0701943	-0.612047	-0.245257	0.663084	Moon
2021-Feb-17 05:57:57.593	1.4004e+06	-10730.7	2155.61	-736.763	10969.9	10969.9	-0.0464698	-0.617291	-0.243796	0.665314	Moon
2021-Feb-17 06:07:57.593	1.401e+06	-10751.4	1783.86	-882.517	10934.1	10934.1	-0.022452	-0.621755	-0.241993	0.667566	Moon
2021-Feb-17 06:17:57.593	1.4016e+06	-10757.6	1409.67	-1027.08	10898.1	10898.1	0.00183232	-0.62542	-0.239843	0.669834	Moon
2021-Feb-17 06:27:57.593	1.4022e+06	-10749.2	1033.52	-1170.26	10862	10862	0.0263548	-0.628263	-0.237344	0.672117	Moon
2021-Feb-17 06:37:57.593	1.4028e+06	-10725.9	655.919	-1311.83	10825.8	10825.8	0.0510856	-0.630265	-0.23449	0.67441	Moon
2021-Feb-17 06:47:57.593	1.4034e+06	-10687.8	277.374	-1451.58	10789.5	10789.5	0.0759931	-0.631405	-0.23128	0.676711	Moon
2021-Feb-17 06:57:57.593	1.404e+06	-10634.7	-101.591	-1589.29	10753.3	10753.3	0.101044	-0.631664	-0.22771	0.679015	Moon
2021-Feb-17 07:07:57.593	1.4046e+06	-10566.5	-480.443	-1724.75	10717.2	10717.2	0.126204	-0.631024	-0.223779	0.681319	Moon
2021-Feb-17 07:17:57.593	1.4052e+06	-10483.3	-858.636	-1857.75	10681.2	10681.2	0.151436	-0.629466	-0.219485	0.683618	Moon
2021-Feb-17 07:27:57.593	1.4058e+06	-10384.8	-1235.62	-1988.06	10645.4	10645.4	0.176702	-0.626976	-0.214828	0.685911	Moon
2021-Feb-17 07:37:57.593	1.4064e+06	-10271.2	-1610.82	-2115.47	10609.8	10609.8	0.201963	-0.623538	-0.209807	0.688191	Moon
2021-Feb-17 07:47:57.593	1.407e+06	-10142.5	-1983.67	-2239.76	10574.6	10574.6	0.227177	-0.619137	-0.204424	0.690456	Moon
2021-Feb-17 07:57:57.593	1.4076e+06	-9998.62	-2353.59	-2360.71	10539.7	10539.7	0.252302	-0.613763	-0.198681	0.692701	Moon
2021-Feb-17 08:07:57.593	1.4082e+06	-9839.74	-2719.99	-2478.11	10505.2	10505.2	0.277293	-0.607404	-0.192579	0.694923	Moon
2021-Feb-17 08:17:57.593	1.4088e+06	-9665.91	-3082.27	-2591.73	10471.3	10471.3	0.302104	-0.600053	-0.186122	0.697117	Moon
2021-Feb-17 08:27:57.593	1.4094e+06	-9477.26	-3439.85	-2701.38	10437.8	10437.8	0.326689	-0.591702	-0.179315	0.699279	Moon
2021-Feb-17 08:37:57.593	1.41e+06	-9273.94	-3792.12	-2806.84	10405	10405	0.350999	-0.582347	-0.172163	0.701405	Moon
2021-Feb-17 08:47:57.593	1.4106e+06	-9056.12	-4138.47	-2907.91	10372.9	10372.9	0.374985	-0.571986	-0.164672	0.703491	Moon
2021-Feb-17 08:57:57.593	1.4112e+06	-8824.03	-4478.3	-3004.38	10341.4	10341.4	0.398597	-0.560619	-0.156851	0.705532	Moon
2021-Feb-17 09:07:57.593	1.4118e+06	-8577.89	-4811.01	-3096.07	10310.8	10310.8	0.421784	-0.548249	-0.148706	0.707525	Moon
2021-Feb-17 09:17:57.593	1.4124e+06	-8317.98	-5136	-3182.77	10280.9	10280.9	0.444493	-0.534881	-0.140249	0.709466	Moon
2021-Feb-17 09:27:57.593	1.413e+06	-8044.61	-5452.67	-3264.3	10252	10252	0.466673	-0.520524	-0.131489	0.71135	Moon
2021-Feb-17 09:37:57.593	1.4136e+06	-7758.09	-5760.43	-3340.5	10224	10224	0.488271	-0.50519	-0.12244	0.713174	Moon
2021-Feb-17 09:47:57.593	1.4142e+06	-7458.81	-6058.7	-3411.18	10197	10197	0.509235	-0.488891	-0.113114	0.714934	Moon
2021-Feb-17 09:57:57.593	1.4148e+06	-7147.15	-6346.91	-3476.18	10171	10171	0.529513	-0.471646	-0.103526	0.716625	Moon
2021-Feb-17 10:07:57.593	1.4154e+06	-6823.54	-6624.49	-3535.36	10146.1	10146.1	0.549052	-0.453476	-0.0936909	0.718245	Moon
2021-Feb-17 10:17:57.593	1.416e+06	-6488.44	-6890.9	-3588.57	10122.4	10122.4	0.567801	-0.434404	-0.0836256	0.71979	Moon
2021-Feb-17 10:27:57.593	1.4166e+06	-6142.35	-7145.6	-3635.67	10099.8	10099.8	0.58571	-0.414457	-0.0733478	0.721257	Moon
2021-Feb-17 10:37:57.593	1.4172e+06	-5785.77	-7388.08	-3676.54	10078.5	10078.5	0.602731	-0.393666	-0.0628764	0.722642	Moon
2021-Feb-17 10:47:57.593	1.4178e+06	-5419.26	-7617.84	-3711.08	10058.4	10058.4	0.618816	-0.372063	-0.0522312	0.723942	Moon
2021-Feb-17 10:57:57.593	1.4184e+06	-5043.39	-7834.4	-3739.19	10039.7	10039.7	0.633918	-0.349686	-0.0414329	0.725155	Moon
2021-Feb-17 11:07:57.593	1.419e+06	-4658.76	-8037.32	-3760.78	10022.3	10022.3	0.647995	-0.326574	-0.0305034	0.726277	Moon
2021-Feb-17 11:17:57.593	1.4196e+06	-4266	-8226.15	-3775.77	10006.2	10006.2	0.661004	-0.302771	-0.019465	0.727307	Moon
2021-Feb-17 11:27:57.593	1.4202e+06	-3865.78	-8400.51	-3784.12	9991.61	9991.61	0.672908	-0.278321	-0.00834099	0.728243	Moon
2021-Feb-17 11:37:57.593	1.4208e+06	-3458.74	-8560.02	-3785.77	9978.42	9978.42	0.683669	-0.253274	0.00284476	0.729081	Moon
2021-Feb-17 11:47:57.593	1.4214e+06	-3045.61	-8704.33	-3780.7	9966.68	9966.68	0.693256	-0.22768	0.0140678	0.729822	Moon
2021-Feb-17 11:57:57.593	1.422e+06	-2627.08	-8833.14	-3768.89	9956.42	9956.42	0.701638	-0.201593	0.0253034	0.730463	Moon
2021-Feb-17 12:07:57.593	1.4226e+06	-2203.89	-8946.15	-3750.34	9947.65	9947.65	0.708789	-0.175067	0.0365264	0.731003	Moon
2021-Feb-17 12:17:57.593	1.4232e+06	-1776.78	-9043.14	-3725.06	9940.39	9940.39	0.714687	-0.148161	0.0477113	0.731441	Moon
2021-Feb-17 12:27:57.593	1.4238e+06	-1346.52	-9123.88	-3693.09	9934.65	9934.65	0.719312	-0.120934	0.0588328	0.731776	Moon
2021-Feb-17 12:37:57.593	1.4244e+06	-913.864	-9188.21	-3654.48	9930.44	9930.44	0.722651	-0.0934464	0.0698655	0.732009	Moon
2021-Feb-17 12:47:57.593	1.425e+06	-479.596	-9235.98	-3609.28	9927.75	9927.75	0.724692	-0.0657592	0.0807841	0.73214	Moon
2021-Feb-17 12:57:57.593	1.4256e+06	-44.4951	-9267.09	-3557.57	9926.59	9926.59	0.725428	-0.0379352	0.0915638	0.732167	Moon
2021-Feb-17 13:07:57.593	1.4262e+06	390.656	-9281.49	-3499.44	9926.97	9926.97	0.724857	-0.0100375	0.10218	0.732093	Moon
2021-Feb-17 13:17:57.593	1.4268e+06	825.073	-9279.14	-3434.99	9928.86	9928.86	0.722981	0.0178709	0.112609	0.731917	Moon
2021-Feb-17 13:27:57.593	1.4274e+06	1257.97	-9260.05	-3364.35	9932.27	9932.27	0.719806	0.0457268	0.122826	0.73164	Moon
2021-Feb-17 13:37:57.593	1.428e+06	1688.58	-9224.29	-3287.64	9937.17	9937.17	0.71534	0.0734675	0.132811	0.731265	Moon
2021-Feb-17 13:47:57.593	1.4286e+06	2116.13	-9171.93	-3205.03	9943.56	9943.56	0.709599	0.101031	0.14254	0.730791	Moon
2021-Feb-17 13:57:57.593	1.4292e+06	2539.85	-9103.1	-3116.65	9951.42	9951.42	0.7026	0.128356	0.151992	0.730222	Moon
2021-Feb-17 14:07:57.593	1.4298e+06	2959	-9017.96	-3022.69	9960.72	9960.72	0.694365	0.155383	0.16115	0.729559	Moon
2021-Feb-17 14:17:57.593	1.4304e+06	3372.84	-8916.71	-2923.34	9971.44	9971.44	0.684919	0.182054	0.169992	0.728803	Moon
2021-Feb-17 14:27:57.593	1.431e+06	3780.67	-8799.58	-2818.77	9983.56	9983.56	0.67429	0.208312	0.178503	0.727959	Moon
2021-Feb-17 14:37:57.593	1.4316e+06	4181.76	-8666.83	-2709.2	9997.04	9997.04	0.66251	0.234102	0.186665	0.727027	Moon
2021-Feb-17 14:47:57.593	1.4322e+06	4575.45	-8518.76	-2594.84	10011.9	10011.9	0.649615	0.259373	0.194465	0.72601	Moon
2021-Feb-17 14:57:57.593	1.4328e+06	4961.08	-8355.7	-2475.92	10028	10028	0.635642	0.284073	0.201887	0.724912	Moon
2021-Feb-17 15:07:57.593	1.4334e+06	5338.02	-8177.99	-2352.66	10045.3	10045.3	0.620632	0.308156	0.20892	0.723735	Moon
2021-Feb-17 15:17:57.593	1.434e+06	5705.64	-7986.04	-2225.29	10064	10064	0.604627	0.331577	0.215554	0.722482	Moon
2021-Feb-17 15:27:57.593	1.4346e+06	6063.38	-7780.24	-2094.07	10083.7	10083.7	0.587672	0.354294	0.221777	0.721157	Moon
2021-Feb-17 15:37:57.593	1.4352e+06	6410.67	-7561.04	-1959.24	10104.7	10104.7	0.569813	0.376268	0.227583	0.719763	Moon
2021-Feb-17 15:47:57.593	1.4358e+06	6746.98	-7328.88	-1821.06	10126.7	10126.7	0.551098	0.397462	0.232965	0.718302	Moon
2021-Feb-17 15:57:57.593	1.4364e+06	7071.83	-7084.24	-1679.77	10149.8	10149.8	0.531578	0.417844	0.237916	0.716779	Moon
2021-Feb-17 16:07:57.593	1.437e+06	7384.73	-6827.63	-1535.65	10173.9	10173.9	0.511301	0.437383	0.242433	0.715197	Moon
2021-Feb-17 16:17:57.593	1.4376e+06	7685.25	-6559.56	-1388.94	10199	10199	0.490319	0.456052	0.246513	0.713558	Moon
2021-Feb-17 16:27:57.593	1.4382e+06	7972.98	-6280.55	-1239.92	10225	10225	0.468685	0.473828	0.250155	0.711868	Moon
2021-Feb-17 16:37:57.593	1.4388e+06	8247.55	-5991.15	-1088.84	10251.9	10251.9	0.446449	0.490688	0.253357	0.710128	Moon
2021-Feb-17 16:47:57.593	1.4394e+06	8508.61	-5691.91	-935.978	10279.6	10279.6	0.423665	0.506616	0.256121	0.708343	Moon
2021-Feb-17 16:57:57.593	1.44e+06	8755.85	-5383.4	-781.586	10308.1	10308.1	0.400383	0.521596	0.258448	0.706515	Moon
2021-Feb-17 17:07:57.593	1.4406e+06	8988.98	-5066.19	-625.927	10337.3	10337.3	0.376657	0.535615	0.260341	0.704649	Moon
2021-Feb-17 17:17:57.593	1.4412e+06	9207.76	-4740.85	-469.262	10367.2	10367.2	0.352536	0.548664	0.261804	0.702748	Moon
2021-Feb-17 17:27:57.593	1.4418e+06	9411.95	-4407.99	-311.847	10397.7	10397.7	0.328071	0.560735	0.262842	0.700814	Moon
2021-Feb-17 17:37:57.593	1.4424e+06	9601.38	-4068.17	-153.936	10428.8	10428.8	0.303313	0.571825	0.263461	0.698852	Moon
2021-Feb-17 17:47:57.593	1.443e+06	9775.88	-3721.99	4.22266	10460.5	10460.5	0.27831	0.581931	0.263666	0.696864	Moon
2021-Feb-17 17:57:57.593	1.4436e+06	9935.31	-3370.05	162.382	10492.6	10492.6	0.253109	0.591053	0.263464	0.694854	Moon
2021-Feb-17 18:07:57.593	1.4442e+06	10079.6	-3012.92	320.3	10525.1	10525.1	0.227759	0.599194	0.262864	0.692824	Moon
2021-Feb-17 18:17:57.593	1.4448e+06	10208.6	-2651.21	477.741	10558.1	10558.1	0.202302	0.606357	0.261874	0.690778	Moon
2021-Feb-17 18:27:57.593	1.4454e+06	10322.3	-2285.49	634.473	10591.3	10591.3	0.176785	0.61255	0.260503	0.688718	Moon
2021-Feb-17 18:37:57.593	1.446e+06	10420.7	-1916.34	790.27	10624.9	10624.9	0.151249	0.61778	0.25876	0.686648	Moon
2021-Feb-17 18:47:57.593	1.4466e+06	10503.8	-1544.34	944.912	10658.7	10658.7	0.125736	0.622057	0.256654	0.68457	Moon
2021-Feb-17 18:57:57.593	1.4472e+06	10571.6	-1170.06	1098.19	10692.7	10692.7	0.100285	0.625392	0.254197	0.682487	Moon
2021-Feb-17 19:07:57.593	1.4478e+06	10624.2	-794.06	1249.88	10726.9	10726.9	0.0749351	0.627798	0.251398	0.680401	Moon
2021-Feb-17 19:17:57.593	1.4484e+06	10661.6	-416.888	1399.8	10761.2	10761.2	0.0497218	0.629288	0.248267	0.678316	Moon
2021-Feb-17 19:27:57.593	1.449e+06	10683.9	-39.0938	1547.74	10795.5	10795.5	0.0246806	0.629878	0.244817	0.676233	Moon
2021-Feb-17 19:37:57.593	1.4496e+06	10691.2	338.789	1693.51	10829.8	10829.8	-0.000154915	0.629584	0.241059	0.674155	Moon
2021-Feb-17 19:47:57.593	1.4502e+06	10683.8	716.234	1836.95	10864.2	10864.2	-0.024753	0.628423	0.237002	0.672085	Moon
2021-Feb-17 19:57:57.593	1.4508e+06	10661.6	1092.73	1977.86	10898.4	10898.4	-0.0490831	0.626413	0.232659	0.670024	Moon
2021-Feb-17 20:07:57.593	1.4514e+06	10624.9	1467.76	2116.08	10932.6	10932.6	-0.0731166	0.623572	0.228042	0.667975	Moon
2021-Feb-17 20:17:57.593	1.452e+06	10573.9	1840.85	2251.46	10966.6	10966.6	-0.096826	0.61992	0.22316	0.66594	Moon
2021-Feb-17 20:27:57.593	1.4526e+06	10508.8	2211.51	2383.83	11000.4	11000.4	-0.120186	0.615476	0.218027	0.663921	Moon
2021-Feb-17 20:37:57.593	1.4532e+06	10429.8	2579.27	2513.04	11034	11034	-0.143171	0.610261	0.212653	0.66192	Moon
2021-Feb-17 20:47:57.593	1.4538e+06	10337.1	2943.67	2638.96	11067.3	11067.3	-0.165759	0.604295	0.20705	0.659938	Moon
2021-Feb-17 20:57:57.593	1.4544e+06	10230.9	3304.28	2761.46	11100.3	11100.3	-0.187928	0.5976	0.201228	0.657979	Moon
2021-Feb-17 21:07:57.593	1.455e+06	10111.6	3660.65	2880.4	11132.9	11132.9	-0.209658	0.590197	0.1952	0.656043	Moon
2021-Feb-17 21:17:57.593	1.4556e+06	9979.45	4012.38	2995.66	11165.2	11165.2	-0.23093	0.582107	0.188975	0.654132	Moon
2021-Feb-17 21:27:57.593	1.4562e+06	9834.63	4359.05	3107.13	11197.1	11197.1	-0.251726	0.573351	0.182566	0.652248	Moon
2021-Feb-17 21:37:57.593	1.4568e+06	9677.48	4700.27	3214.7	11228.6	11228.6	-0.272029	0.563952	0.175982	0.650393	Moon
2021-Feb-17 21:47:57.593	1.4574e+06	9508.29	5035.66	3318.28	11259.5	11259.5	-0.291825	0.55393	0.169234	0.648568	Moon
2021-Feb-17 21:57:57.593	1.458e+06	9327.39	5364.86	3417.75	11290	11290	-0.311098	0.543308	0.162333	0.646775	Moon
2021-Feb-17 22:07:57.593	1.4586e+06	9135.08	5687.52	3513.05	11319.9	11319.9	-0.329836	0.532107	0.155288	0.645015	Moon
2021-Feb-17 22:17:57.593	1.4592e+06	8931.7	6003.28	3604.07	11349.2	11349.2	-0.348026	0.520348	0.14811	0.643289	Moon
2021-Feb-17 22:27:57.593	1.4598e+06	8717.56	6311.83	3690.75	11377.9	11377.9	-0.365658	0.508053	0.140809	0.6416	Moon
2021-Feb-17 22:37:57.593	1.4604e+06	8493.02	6612.84	3773.02	11406	11406	-0.38272	0.495243	0.133395	0.639949	Moon
2021-Feb-17 22:47:57.593	1.461e+06	8258.42	6906.02	3850.81	11433.4	11433.4	-0.399203	0.481939	0.125876	0.638336	Moon
2021-Feb-17 22:57:57.593	1.4616e+06	8014.1	7191.07	3924.05	11460.2	11460.2	-0.415098	0.468162	0.118262	0.636763	Moon
2021-Feb-17 23:07:57.593	1.4622e+06	7760.42	7467.72	3992.7	11486.2	11486.2	-0.430398	0.453932	0.110562	0.635232	Moon
