Date	Time	X	Y	Z	R	Vx	Vy	Vz	inc
2021-Feb-22 21:07:57.593	1.887e+06	-11901.3	503.746	-722.488	11933.8	-0.0193186	-0.606398	-0.0605479	6.69193
2021-Feb-22 21:17:57.593	1.8876e+06	-11906.5	158.729	-758.434	11931.7	0.000232134	-0.606944	-0.0592576	6.69092
2021-Feb-22 21:27:57.593	1.8882e+06	-11900.5	-186.446	-793.589	11928.4	0.0197963	-0.606922	-0.0579047	6.68993
2021-Feb-22 21:37:57.593	1.8888e+06	-11883.3	-531.456	-827.913	11924	0.0393613	-0.606332	-0.0564902	6.68895
2021-Feb-22 21:47:57.593	1.8894e+06	-11855	-875.977	-861.37	11918.4	0.0589145	-0.605172	-0.0550148	6.68801
2021-Feb-22 21:57:57.593	1.89e+06	-11815.4	-1219.69	-893.924	11911.8	0.0784432	-0.603442	-0.0534798	6.68709
2021-Feb-22 22:07:57.593	1.8906e+06	-11764.7	-1562.26	-925.54	11904	0.0979346	-0.601141	-0.0518859	6.6862
2021-Feb-22 22:17:57.593	1.8912e+06	-11702.9	-1903.37	-956.182	11895.2	0.117376	-0.598268	-0.0502343	6.68533
2021-Feb-22 22:27:57.593	1.8918e+06	-11630	-2242.69	-985.816	11885.2	0.136754	-0.594822	-0.0485259	6.6845
2021-Feb-22 22:37:57.593	1.8924e+06	-11546	-2579.9	-1014.41	11874.1	0.156055	-0.590803	-0.0467618	6.6837
2021-Feb-22 22:47:57.593	1.893e+06	-11451	-2914.66	-1041.93	11861.9	0.175267	-0.58621	-0.0449431	6.68294
2021-Feb-22 22:57:57.593	1.8936e+06	-11345	-3246.66	-1068.34	11848.7	0.194375	-0.581042	-0.0430709	6.68221
2021-Feb-22 23:07:57.593	1.8942e+06	-11228.1	-3575.56	-1093.61	11834.3	0.213367	-0.575298	-0.0411464	6.68151
2021-Feb-22 23:17:57.593	1.8948e+06	-11100.4	-3901.04	-1117.71	11818.9	0.232227	-0.568979	-0.0391706	6.68085
2021-Feb-22 23:27:57.593	1.8954e+06	-10961.9	-4222.77	-1140.61	11802.4	0.250942	-0.562085	-0.0371449	6.68023
2021-Feb-22 23:37:57.593	1.896e+06	-10812.8	-4540.42	-1162.28	11784.8	0.269497	-0.554614	-0.0350704	6.67965
2021-Feb-22 23:47:57.593	1.8966e+06	-10653.1	-4853.66	-1182.7	11766.2	0.287879	-0.546567	-0.0329484	6.67911
2021-Feb-22 23:57:57.593	1.8972e+06	-10482.9	-5162.16	-1201.82	11746.6	0.306071	-0.537944	-0.0307804	6.67861
2021-Feb-23 00:07:57.593	1.8978e+06	-10302.3	-5465.6	-1219.63	11725.9	0.324058	-0.528745	-0.0285675	6.67814
2021-Feb-23 00:17:57.593	1.8984e+06	-10111.5	-5763.64	-1236.11	11704.3	0.341825	-0.518972	-0.0263114	6.67772
2021-Feb-23 00:27:57.593	1.899e+06	-9910.56	-6055.95	-1251.21	11681.6	0.359356	-0.508624	-0.0240134	6.67733
2021-Feb-23 00:37:57.593	1.8996e+06	-9699.66	-6342.22	-1264.92	11657.9	0.376635	-0.497702	-0.0216751	6.67699
2021-Feb-23 00:47:57.593	1.9002e+06	-9478.91	-6622.1	-1277.22	11633.3	0.393644	-0.486208	-0.0192981	6.67668
2021-Feb-23 00:57:57.593	1.9008e+06	-9248.49	-6895.28	-1288.08	11607.7	0.410368	-0.474143	-0.016884	6.67641
2021-Feb-23 01:07:57.593	1.9014e+06	-9008.55	-7161.42	-1297.49	11581.2	0.426788	-0.46151	-0.0144347	6.67618
2021-Feb-23 01:17:57.593	1.902e+06	-8759.28	-7420.21	-1305.41	11553.7	0.442886	-0.448309	-0.0119518	6.67598
2021-Feb-23 01:27:57.593	1.9026e+06	-8500.85	-7671.31	-1311.84	11525.4	0.458646	-0.434545	-0.00943728	6.67582
2021-Feb-23 01:37:57.593	1.9032e+06	-8233.47	-7914.4	-1316.74	11496.2	0.474047	-0.420219	-0.00689309	6.6757
2021-Feb-23 01:47:57.593	1.9038e+06	-7957.35	-8149.16	-1320.11	11466.1	0.48907	-0.405336	-0.00432126	6.6756
2021-Feb-23 01:57:57.593	1.9044e+06	-7672.69	-8375.28	-1321.93	11435.2	0.503697	-0.389899	-0.00172393	6.67554
2021-Feb-23 02:07:57.593	1.905e+06	-7379.74	-8592.43	-1322.19	11403.4	0.517907	-0.373914	0.000896687	6.67551
2021-Feb-23 02:17:57.593	1.9056e+06	-7078.73	-8800.29	-1320.87	11370.9	0.53168	-0.357384	0.00353826	6.6755
2021-Feb-23 02:27:57.593	1.9062e+06	-6769.92	-8998.57	-1317.95	11337.7	0.544996	-0.340317	0.00619838	6.67552
2021-Feb-23 02:37:57.593	1.9068e+06	-6453.57	-9186.95	-1313.44	11303.7	0.557831	-0.322718	0.00887449	6.67555
2021-Feb-23 02:47:57.593	1.9074e+06	-6129.96	-9365.12	-1307.31	11269	0.570166	-0.304595	0.011564	6.67562
2021-Feb-23 02:57:57.593	1.908e+06	-5799.38	-9532.78	-1299.57	11233.7	0.581978	-0.285956	0.0142641	6.67569
2021-Feb-23 03:07:57.593	1.9086e+06	-5462.14	-9689.64	-1290.21	11197.7	0.593245	-0.26681	0.0169719	6.67579
2021-Feb-23 03:17:57.593	1.9092e+06	-5118.55	-9835.41	-1279.22	11161.1	0.603943	-0.247167	0.0196845	6.67589
2021-Feb-23 03:27:57.593	1.9098e+06	-4768.94	-9969.79	-1266.6	11124	0.614049	-0.227037	0.0223986	6.67601
2021-Feb-23 03:37:57.593	1.9104e+06	-4413.65	-10092.5	-1252.35	11086.4	0.623541	-0.206434	0.0251112	6.67613
2021-Feb-23 03:47:57.593	1.911e+06	-4053.05	-10203.3	-1236.48	11048.3	0.632393	-0.18537	0.0278186	6.67625
2021-Feb-23 03:57:57.593	1.9116e+06	-3687.5	-10301.9	-1218.98	11009.7	0.640582	-0.163859	0.0305175	6.67638
2021-Feb-23 04:07:57.593	1.9122e+06	-3317.38	-10388.1	-1199.87	10970.7	0.648084	-0.141917	0.0332042	6.6765
2021-Feb-23 04:17:57.593	1.9128e+06	-2943.11	-10461.6	-1179.15	10931.4	0.654874	-0.119561	0.0358749	6.67662
2021-Feb-23 04:27:57.593	1.9134e+06	-2565.09	-10522.1	-1156.84	10891.8	0.660927	-0.0968096	0.0385255	6.67673
2021-Feb-23 04:37:57.593	1.914e+06	-2183.75	-10569.5	-1132.94	10852	0.666219	-0.0736823	0.041152	6.67683
2021-Feb-23 04:47:57.593	1.9146e+06	-1799.54	-10603.5	-1107.47	10811.9	0.670726	-0.0502008	0.0437502	6.67691
2021-Feb-23 04:57:57.593	1.9152e+06	-1412.91	-10623.9	-1080.46	10771.8	0.674423	-0.0263879	0.0463158	6.67697
2021-Feb-23 05:07:57.593	1.9158e+06	-1024.32	-10630.6	-1051.91	10731.5	0.677287	-0.00226854	0.0488441	6.67702
2021-Feb-23 05:17:57.593	1.9164e+06	-634.281	-10623.3	-1021.87	10691.1	0.679293	0.022131	0.0513305	6.67704
2021-Feb-23 05:27:57.593	1.917e+06	-243.275	-10601.9	-990.339	10650.8	0.680418	0.0467823	0.0537703	6.67703
2021-Feb-23 05:37:57.593	1.9176e+06	148.183	-10566.3	-957.364	10610.6	0.68064	0.0716555	0.0561585	6.67699
2021-Feb-23 05:47:57.593	1.9182e+06	539.565	-10516.4	-922.972	10570.6	0.679936	0.0967184	0.0584902	6.67692
2021-Feb-23 05:57:57.593	1.9188e+06	930.334	-10451.9	-887.199	10530.7	0.678287	0.121937	0.0607602	6.67682
2021-Feb-23 06:07:57.593	1.9194e+06	1319.94	-10373	-850.084	10491.1	0.675671	0.147276	0.0629633	6.67668
2021-Feb-23 06:17:57.593	1.92e+06	1707.82	-10279.4	-811.668	10451.9	0.672071	0.172697	0.0650942	6.6765
2021-Feb-23 06:27:57.593	1.9206e+06	2093.4	-10171.2	-771.996	10413	0.667468	0.198161	0.0671476	6.67628
2021-Feb-23 06:37:57.593	1.9212e+06	2476.09	-10048.3	-731.117	10374.7	0.661847	0.223625	0.069118	6.67602
2021-Feb-23 06:47:57.593	1.9218e+06	2855.32	-9910.76	-689.082	10336.9	0.655195	0.249047	0.0709999	6.67571
2021-Feb-23 06:57:57.593	1.9224e+06	3230.47	-9758.58	-645.946	10299.7	0.647498	0.274381	0.072788	6.67536
2021-Feb-23 07:07:57.593	1.923e+06	3600.94	-9591.84	-601.766	10263.2	0.638748	0.29958	0.0744769	6.67497
2021-Feb-23 07:17:57.593	1.9236e+06	3966.13	-9410.62	-556.603	10227.4	0.628935	0.324594	0.076061	6.67452
2021-Feb-23 07:27:57.593	1.9242e+06	4325.4	-9215.04	-510.523	10192.5	0.618056	0.349374	0.0775351	6.67404
2021-Feb-23 07:37:57.593	1.9248e+06	4678.15	-9005.24	-463.592	10158.5	0.606109	0.373868	0.0788939	6.6735
2021-Feb-23 07:47:57.593	1.9254e+06	5023.76	-8781.41	-415.882	10125.4	0.593092	0.398021	0.0801325	6.67292
2021-Feb-23 07:57:57.593	1.926e+06	5361.61	-8543.74	-367.466	10093.4	0.579011	0.421781	0.0812457	6.67229
2021-Feb-23 08:07:57.593	1.9266e+06	5691.08	-8292.48	-318.42	10062.6	0.563872	0.445092	0.082229	6.67162
2021-Feb-23 08:17:57.593	1.9272e+06	6011.56	-8027.9	-268.824	10032.9	0.547686	0.467898	0.0830777	6.67091
2021-Feb-23 08:27:57.593	1.9278e+06	6322.46	-7750.31	-218.761	10004.4	0.530466	0.490143	0.0837876	6.67015
2021-Feb-23 08:37:57.593	1.9284e+06	6623.17	-7460.04	-168.313	9977.32	0.51223	0.51177	0.0843548	6.66936
2021-Feb-23 08:47:57.593	1.929e+06	6913.11	-7157.47	-117.569	9951.6	0.492999	0.532723	0.0847758	6.66853
2021-Feb-23 08:57:57.593	1.9296e+06	7191.72	-6843	-66.6172	9927.33	0.4728	0.552945	0.0850471	6.66766
2021-Feb-23 09:07:57.593	1.9302e+06	7458.44	-6517.06	-15.5476	9904.57	0.451661	0.572383	0.0851662	6.66676
2021-Feb-23 09:17:57.593	1.9308e+06	7712.72	-6180.12	35.5474	9883.38	0.429614	0.590981	0.0851304	6.66584
2021-Feb-23 09:27:57.593	1.9314e+06	7954.06	-5832.69	86.5743	9863.82	0.406698	0.608687	0.0849381	6.66489
2021-Feb-23 09:37:57.593	1.932e+06	8181.97	-5475.29	137.439	9845.93	0.382953	0.62545	0.0845877	6.66392
2021-Feb-23 09:47:57.593	1.9326e+06	8395.97	-5108.48	188.045	9829.76	0.358424	0.641221	0.0840783	6.66293
2021-Feb-23 09:57:57.593	1.9332e+06	8595.62	-4732.84	238.299	9815.36	0.333158	0.655954	0.0834097	6.66192
2021-Feb-23 10:07:57.593	1.9338e+06	8780.51	-4349	288.104	9802.76	0.307208	0.669606	0.082582	6.66091
2021-Feb-23 10:17:57.593	1.9344e+06	8950.25	-3957.58	337.365	9792	0.280627	0.682136	0.0815961	6.6599
2021-Feb-23 10:27:57.593	1.935e+06	9104.51	-3559.25	385.987	9783.11	0.253475	0.693507	0.0804534	6.65888
2021-Feb-23 10:37:57.593	1.9356e+06	9242.95	-3154.68	433.878	9776.12	0.225811	0.703686	0.0791558	6.65786
2021-Feb-23 10:47:57.593	1.9362e+06	9365.32	-2744.58	480.944	9771.04	0.197699	0.712643	0.0777059	6.65685
2021-Feb-23 10:57:57.593	1.9368e+06	9471.35	-2329.67	527.096	9767.89	0.169203	0.720354	0.0761068	6.65586
2021-Feb-23 11:07:57.593	1.9374e+06	9560.86	-1910.66	572.245	9766.68	0.140389	0.726798	0.0743622	6.65488
2021-Feb-23 11:17:57.593	1.938e+06	9633.67	-1488.3	616.305	9767.42	0.111327	0.731958	0.0724764	6.65392
2021-Feb-23 11:27:57.593	1.9386e+06	9689.66	-1063.33	659.192	9770.09	0.0820845	0.735823	0.0704542	6.65299
2021-Feb-23 11:37:57.593	1.9392e+06	9728.75	-636.511	700.827	9774.71	0.0527312	0.738386	0.0683008	6.65208
2021-Feb-23 11:47:57.593	1.9398e+06	9750.9	-208.595	741.132	9781.25	0.0233366	0.739644	0.0660219	6.65121
2021-Feb-23 11:57:57.593	1.9404e+06	9756.09	219.663	780.033	9789.69	-0.00603016	0.7396	0.0636237	6.65037
2021-Feb-23 12:07:57.593	1.941e+06	9744.38	647.512	817.462	9800.02	-0.0353004	0.738261	0.0611127	6.64957
2021-Feb-23 12:17:57.593	1.9416e+06	9715.83	1074.2	853.352	9812.21	-0.0644067	0.735638	0.0584959	6.64882
2021-Feb-23 12:27:57.593	1.9422e+06	9670.57	1499	887.643	9826.23	-0.0932831	0.731748	0.0557802	6.6481
2021-Feb-23 12:37:57.593	1.9428e+06	9608.74	1921.17	920.276	9842.04	-0.121865	0.72661	0.0529733	6.64743
2021-Feb-23 12:47:57.593	1.9434e+06	9530.54	2340	951.2	9859.59	-0.150091	0.720248	0.0500826	6.64681
2021-Feb-23 12:57:57.593	1.944e+06	9436.18	2754.79	980.367	9878.85	-0.177901	0.71269	0.0471161	6.64624
2021-Feb-23 13:07:57.593	1.9446e+06	9325.95	3164.86	1007.73	9899.76	-0.205237	0.703968	0.0440815	6.64572
2021-Feb-23 13:17:57.593	1.9452e+06	9200.11	3569.55	1033.26	9922.27	-0.232046	0.694115	0.0409867	6.64525
2021-Feb-23 13:27:57.593	1.9458e+06	9059	3968.2	1056.91	9946.32	-0.258276	0.683169	0.0378399	6.64483
2021-Feb-23 13:37:57.593	1.9464e+06	8902.98	4360.21	1078.67	9971.86	-0.28388	0.67117	0.0346488	6.64447
2021-Feb-23 13:47:57.593	1.947e+06	8732.41	4744.97	1098.49	9998.82	-0.308813	0.65816	0.0314213	6.64415
2021-Feb-23 13:57:57.593	1.9476e+06	8547.7	5121.92	1116.38	10027.1	-0.333033	0.644182	0.0281652	6.64388
2021-Feb-23 14:07:57.593	1.9482e+06	8349.27	5490.51	1132.3	10056.7	-0.356504	0.629284	0.0248881	6.64367
2021-Feb-23 14:17:57.593	1.9488e+06	8137.58	5850.22	1146.25	10087.6	-0.37919	0.61351	0.0215975	6.6435
2021-Feb-23 14:27:57.593	1.9494e+06	7913.09	6200.57	1158.22	10119.6	-0.401062	0.596911	0.0183004	6.64337
2021-Feb-23 14:37:57.593	1.95e+06	7676.27	6541.09	1168.22	10152.6	-0.422092	0.579533	0.0150041	6.64329
2021-Feb-23 14:47:57.593	1.9506e+06	7427.64	6871.35	1176.24	10186.7	-0.442257	0.561427	0.0117151	6.64325
2021-Feb-23 14:57:57.593	1.9512e+06	7167.69	7190.95	1182.29	10221.7	-0.461535	0.542642	0.00844003	6.64325
2021-Feb-23 15:07:57.593	1.9518e+06	6896.94	7499.5	1186.38	10257.6	-0.479911	0.523226	0.00518505	6.64328
2021-Feb-23 15:17:57.593	1.9524e+06	6615.92	7796.68	1188.53	10294.2	-0.497369	0.50323	0.00195606	6.64334
2021-Feb-23 15:27:57.593	1.953e+06	6325.18	8082.15	1188.75	10331.6	-0.513899	0.482701	-0.00124132	6.64344
2021-Feb-23 15:37:57.593	1.9536e+06	6025.24	8355.62	1187.06	10369.6	-0.529493	0.461687	-0.00440179	6.64355
2021-Feb-23 15:47:57.593	1.9542e+06	5716.66	8616.84	1183.49	10408.2	-0.544144	0.440236	-0.00752036	6.64369
2021-Feb-23 15:57:57.593	1.9548e+06	5399.97	8865.57	1178.06	10447.3	-0.557851	0.418394	-0.0105924	6.64384
2021-Feb-23 16:07:57.593	1.9554e+06	5075.74	9101.6	1170.8	10486.8	-0.570611	0.396204	-0.0136134	6.64401
2021-Feb-23 16:17:57.593	1.956e+06	4744.49	9324.74	1161.74	10526.7	-0.582427	0.373712	-0.0165795	6.64418
2021-Feb-23 16:27:57.593	1.9566e+06	4406.79	9534.85	1150.93	10566.8	-0.593302	0.350959	-0.0194867	6.64436
2021-Feb-23 16:37:57.593	1.9572e+06	4063.17	9731.78	1138.38	10607.2	-0.603242	0.327987	-0.0223317	6.64453
2021-Feb-23 16:47:57.593	1.9578e+06	3714.16	9915.42	1124.15	10647.7	-0.612253	0.304835	-0.0251113	6.64471
2021-Feb-23 16:57:57.593	1.9584e+06	3360.31	10085.7	1108.28	10688.4	-0.620345	0.281542	-0.0278226	6.64487
2021-Feb-23 17:07:57.593	1.959e+06	3002.14	10242.5	1090.79	10729	-0.627526	0.258144	-0.0304628	6.64502
2021-Feb-23 17:17:57.593	1.9596e+06	2640.17	10385.9	1071.75	10769.6	-0.633809	0.234676	-0.0330296	6.64515
2021-Feb-23 17:27:57.593	1.9602e+06	2274.91	10515.7	1051.19	10810.2	-0.639206	0.211173	-0.0355209	6.64527
2021-Feb-23 17:37:57.593	1.9608e+06	1906.87	10632	1029.15	10850.6	-0.643731	0.187666	-0.0379348	6.64535
2021-Feb-23 17:47:57.593	1.9614e+06	1536.56	10734.8	1005.69	10890.7	-0.647396	0.164186	-0.0402695	6.64541
2021-Feb-23 17:57:57.593	1.962e+06	1164.45	10824.1	980.856	10930.7	-0.650219	0.140762	-0.0425235	6.64544
2021-Feb-23 18:07:57.593	1.9626e+06	791.028	10900	954.692	10970.3	-0.652213	0.117422	-0.0446955	6.64543
2021-Feb-23 18:17:57.593	1.9632e+06	416.765	10962.5	927.25	11009.6	-0.653395	0.0941932	-0.0467845	6.64539
2021-Feb-23 18:27:57.593	1.9638e+06	42.121	11011.7	898.58	11048.4	-0.653782	0.0710999	-0.0487895	6.6453
2021-Feb-23 18:37:57.593	1.9644e+06	-332.452	11047.7	868.732	11086.8	-0.653391	0.048166	-0.0507096	6.64517
2021-Feb-23 18:47:57.593	1.965e+06	-706.515	11070.6	837.757	11124.7	-0.652238	0.025414	-0.0525444	6.64499
2021-Feb-23 18:57:57.593	1.9656e+06	-1079.64	11080.5	805.707	11162.1	-0.650342	0.00286523	-0.0542932	6.64476
2021-Feb-23 19:07:57.593	1.9662e+06	-1451.39	11077.6	772.634	11198.9	-0.647719	-0.0194603	-0.0559557	6.64448
2021-Feb-23 19:17:57.593	1.9668e+06	-1821.38	11061.9	738.589	11235.1	-0.644387	-0.0415435	-0.0575317	6.64414
2021-Feb-23 19:27:57.593	1.9674e+06	-2189.19	11033.6	703.624	11270.7	-0.640364	-0.0633667	-0.059021	6.64376
2021-Feb-23 19:37:57.593	1.968e+06	-2554.45	10992.9	667.792	11305.5	-0.635667	-0.0849128	-0.0604236	6.64331
2021-Feb-23 19:47:57.593	1.9686e+06	-2916.76	10939.9	631.144	11339.6	-0.630314	-0.106166	-0.0617395	6.64281
2021-Feb-23 19:57:57.593	1.9692e+06	-3275.76	10874.8	593.732	11373	-0.624322	-0.127111	-0.0629689	6.64224
2021-Feb-23 20:07:57.593	1.9698e+06	-3631.09	10797.9	555.609	11405.6	-0.617709	-0.147735	-0.0641121	6.64162
2021-Feb-23 20:17:57.593	1.9704e+06	-3982.4	10709.2	516.825	11437.4	-0.610492	-0.168023	-0.0651692	6.64094
2021-Feb-23 20:27:57.593	1.971e+06	-4329.36	10609.1	477.433	11468.4	-0.602687	-0.187963	-0.0661407	6.6402
2021-Feb-23 20:37:57.593	1.9716e+06	-4671.63	10497.6	437.483	11498.5	-0.594311	-0.207543	-0.067027	6.63941
2021-Feb-23 20:47:57.593	1.9722e+06	-5008.9	10375	397.026	11527.7	-0.585381	-0.226753	-0.0678285	6.63855
2021-Feb-23 20:57:57.593	1.9728e+06	-5340.85	10241.5	356.114	11556	-0.575913	-0.245581	-0.0685458	6.63763
2021-Feb-23 21:07:57.593	1.9734e+06	-5667.18	10097.4	314.797	11583.4	-0.565924	-0.264019	-0.0691793	6.63666
2021-Feb-23 21:17:57.593	1.974e+06	-5987.61	9942.9	273.124	11609.8	-0.555428	-0.282055	-0.0697298	6.63563
2021-Feb-23 21:27:57.593	1.9746e+06	-6301.85	9778.17	231.145	11635.3	-0.544442	-0.299683	-0.0701978	6.63454
2021-Feb-23 21:37:57.593	1.9752e+06	-6609.62	9603.49	188.91	11659.7	-0.532981	-0.316892	-0.0705839	6.6334
2021-Feb-23 21:47:57.593	1.9758e+06	-6910.66	9419.09	146.468	11683.2	-0.521059	-0.333676	-0.0708889	6.63221
2021-Feb-23 21:57:57.593	1.9764e+06	-7204.72	9225.23	103.866	11705.7	-0.508693	-0.350027	-0.0711135	6.63097
2021-Feb-23 22:07:57.593	1.977e+06	-7491.54	9022.16	61.1541	11727.2	-0.495895	-0.365937	-0.0712584	6.62968
2021-Feb-23 22:17:57.593	1.9776e+06	-7770.9	8810.12	18.3783	11747.6	-0.482682	-0.381401	-0.0713243	6.62835
2021-Feb-23 22:27:57.593	1.9782e+06	-8042.55	8589.38	-24.4138	11766.9	-0.469066	-0.39641	-0.0713121	6.62697
2021-Feb-23 22:37:57.593	1.9788e+06	-8306.27	8360.21	-67.1754	11785.2	-0.455061	-0.41096	-0.0712225	6.62556
2021-Feb-23 22:47:57.593	1.9794e+06	-8561.84	8122.85	-109.86	11802.5	-0.440683	-0.425044	-0.0710563	6.6241
2021-Feb-23 22:57:57.593	1.98e+06	-8809.07	7877.59	-152.423	11818.6	-0.425942	-0.438656	-0.0708142	6.62261
2021-Feb-23 23:07:57.593	1.9806e+06	-9047.75	7624.69	-194.818	11833.7	-0.410854	-0.451792	-0.0704973	6.62109
2021-Feb-23 23:17:57.593	1.9812e+06	-9277.68	7364.43	-237.001	11847.6	-0.395431	-0.464445	-0.0701061	6.61954
2021-Feb-23 23:27:57.593	1.9818e+06	-9498.68	7097.09	-278.928	11860.5	-0.379686	-0.476611	-0.0696417	6.61797
2021-Feb-23 23:37:57.593	1.9824e+06	-9710.58	6822.93	-320.554	11872.3	-0.363632	-0.488285	-0.0691048	6.61638
2021-Feb-23 23:47:57.593	1.983e+06	-9913.19	6542.26	-361.837	11882.9	-0.347281	-0.499461	-0.0684963	6.61476
2021-Feb-23 23:57:57.593	1.9836e+06	-10106.4	6255.34	-402.733	11892.4	-0.330646	-0.510136	-0.0678171	6.61313
2021-Feb-24 00:07:57.593	1.9842e+06	-10289.9	5962.47	-443.201	11900.8	-0.313739	-0.520304	-0.0670681	6.6115
2021-Feb-24 00:17:57.593	1.9848e+06	-10463.8	5663.94	-483.2	11908.1	-0.296573	-0.529962	-0.06625	6.60985
2021-Feb-24 00:27:57.593	1.9854e+06	-10627.7	5360.04	-522.687	11914.3	-0.279159	-0.539104	-0.0653639	6.6082
2021-Feb-24 00:37:57.593	1.986e+06	-10781.6	5051.06	-561.622	11919.4	-0.26151	-0.547727	-0.0644106	6.60655
2021-Feb-24 00:47:57.593	1.9866e+06	-10925.3	4737.3	-599.966	11923.3	-0.243638	-0.555825	-0.0633909	6.60491
2021-Feb-24 00:57:57.593	1.9872e+06	-11058.8	4419.07	-637.679	11926.1	-0.225554	-0.563396	-0.062306	6.60327
2021-Feb-24 01:07:57.593	1.9878e+06	-11181.8	4096.65	-674.721	11927.7	-0.20727	-0.570435	-0.0611565	6.60164
2021-Feb-24 01:17:57.593	1.9884e+06	-11294.4	3770.36	-711.055	11928.3	-0.188799	-0.576937	-0.0599436	6.60003
2021-Feb-24 01:27:57.593	1.989e+06	-11396.3	3440.51	-746.642	11927.7	-0.170153	-0.582899	-0.0586681	6.59843
2021-Feb-24 01:37:57.593	1.9896e+06	-11487.5	3107.39	-781.446	11926	-0.151342	-0.588316	-0.057331	6.59686
2021-Feb-24 01:47:57.593	1.9902e+06	-11568	2771.32	-815.43	11923.2	-0.13238	-0.593185	-0.0559334	6.59531
2021-Feb-24 01:57:57.593	1.9908e+06	-11637.5	2432.62	-848.557	11919.3	-0.113279	-0.597502	-0.054476	6.59379
2021-Feb-24 02:07:57.593	1.9914e+06	-11696.1	2091.6	-880.793	11914.3	-0.0940495	-0.601262	-0.0529601	6.59231
2021-Feb-24 02:17:57.593	1.992e+06	-11743.7	1748.58	-912.101	11908.1	-0.0747048	-0.604461	-0.0513866	6.59086
2021-Feb-24 02:27:57.593	1.9926e+06	-11780.1	1403.87	-942.449	11900.9	-0.055257	-0.607097	-0.0497566	6.58944
2021-Feb-24 02:37:57.593	1.9932e+06	-11805.5	1057.8	-971.803	11892.5	-0.0357184	-0.609164	-0.0480711	6.58807
2021-Feb-24 02:47:57.593	1.9938e+06	-11819.6	710.688	-1000.13	11883.1	-0.0161016	-0.610659	-0.0463312	6.58674
2021-Feb-24 02:57:57.593	1.9944e+06	-11822.5	362.87	-1027.39	11872.6	0.00358066	-0.611577	-0.044538	6.58546
2021-Feb-24 03:07:57.593	1.995e+06	-11814.1	14.669	-1053.57	11861	0.0233156	-0.611917	-0.0426928	6.58423
2021-Feb-24 03:17:57.593	1.9956e+06	-11794.5	-333.583	-1078.62	11848.4	0.04309	-0.611672	-0.0407966	6.58305
2021-Feb-24 03:27:57.593	1.9962e+06	-11763.5	-681.552	-1102.52	11834.7	0.0628907	-0.61084	-0.0388507	6.58192
2021-Feb-24 03:37:57.593	1.9968e+06	-11721.2	-1028.9	-1125.24	11819.9	0.0827042	-0.609417	-0.0368563	6.58085
2021-Feb-24 03:47:57.593	1.9974e+06	-11667.5	-1375.3	-1146.75	11804.2	0.102517	-0.6074	-0.0348147	6.57983
2021-Feb-24 03:57:57.593	1.998e+06	-11602.6	-1720.4	-1167.02	11787.3	0.122314	-0.604784	-0.0327272	6.57888
2021-Feb-24 04:07:57.593	1.9986e+06	-11526.3	-2063.86	-1186.02	11769.5	0.142082	-0.601566	-0.0305951	6.57798
2021-Feb-24 04:17:57.593	1.9992e+06	-11438.7	-2405.35	-1203.73	11750.6	0.161806	-0.597744	-0.0284199	6.57715
2021-Feb-24 04:27:57.593	1.9998e+06	-11339.8	-2744.5	-1220.12	11730.8	0.181471	-0.593313	-0.026203	6.57637
2021-Feb-24 04:37:57.593	2.0004e+06	-11229.7	-3080.98	-1235.17	11710	0.201062	-0.58827	-0.0239459	6.57566
2021-Feb-24 04:47:57.593	2.001e+06	-11108.4	-3414.44	-1248.86	11688.2	0.220563	-0.582613	-0.0216502	6.57502
2021-Feb-24 04:57:57.593	2.0016e+06	-10975.9	-3744.52	-1261.16	11665.5	0.239958	-0.576339	-0.0193175	6.57443
2021-Feb-24 05:07:57.593	2.0022e+06	-10832.4	-4070.87	-1272.04	11641.8	0.259231	-0.569445	-0.0169493	6.57391
2021-Feb-24 05:17:57.593	2.0028e+06	-10677.9	-4393.13	-1281.5	11617.2	0.278364	-0.561929	-0.0145476	6.57345
2021-Feb-24 05:27:57.593	2.0034e+06	-10512.4	-4710.96	-1289.5	11591.7	0.297341	-0.553788	-0.012114	6.57306
2021-Feb-24 05:37:57.593	2.004e+06	-10336.1	-5023.98	-1296.04	11565.3	0.316144	-0.54502	-0.00965037	6.57272
2021-Feb-24 05:47:57.593	2.0046e+06	-10149.1	-5331.84	-1301.09	11538	0.334754	-0.535625	-0.00715873	6.57245
2021-Feb-24 05:57:57.593	2.0052e+06	-9951.51	-5634.19	-1304.64	11509.9	0.353153	-0.5256	-0.00464107	6.57223
2021-Feb-24 06:07:57.593	2.0058e+06	-9743.39	-5930.66	-1306.66	11481	0.371322	-0.514946	-0.00209946	6.57207
2021-Feb-24 06:17:57.593	2.0064e+06	-9524.92	-6220.88	-1307.16	11451.3	0.38924	-0.50366	0.000463893	6.57197
2021-Feb-24 06:27:57.593	2.007e+06	-9296.23	-6504.5	-1306.12	11420.8	0.406889	-0.491744	0.00304674	6.57191
2021-Feb-24 06:37:57.593	2.0076e+06	-9057.48	-6781.16	-1303.51	11389.5	0.424246	-0.479197	0.00564671	6.57191
2021-Feb-24 06:47:57.593	2.0082e+06	-8808.85	-7050.49	-1299.35	11357.5	0.441291	-0.466021	0.00826136	6.57196
2021-Feb-24 06:57:57.593	2.0088e+06	-8550.51	-7312.13	-1293.61	11324.8	0.458002	-0.452217	0.0108881	6.57205
