Date	Time	X	Y	Z	r_KA	Vx	Vy	Vz	V_KA	???? ??????? ??.
2021-Feb-26 11:27:57.593	2.1978e+06	-367388	-2712.19	113220	11829.5	-0.33578	-1.50251	-0.511419	0.615281	1.48989
2021-Feb-26 11:37:57.593	2.1984e+06	-367388	12508.4	112912	11819.3	-0.382209	-1.49673	-0.517003	0.615914	1.65154
2021-Feb-26 11:47:57.593	2.199e+06	-366749	27719	112600	11808.2	-0.428409	-1.48926	-0.522406	0.616603	1.81076
2021-Feb-26 11:57:57.593	2.1996e+06	-365471	42892.4	112285	11796	-0.474313	-1.48011	-0.527624	0.617349	1.96743
2021-Feb-26 12:07:57.593	2.2002e+06	-363556	58001.8	111967	11782.7	-0.519851	-1.4693	-0.532651	0.61815	2.1214
2021-Feb-26 12:17:57.593	2.2008e+06	-361006	73020.3	111646	11768.5	-0.564956	-1.45684	-0.537483	0.619006	2.27255
2021-Feb-26 12:27:57.593	2.2014e+06	-357828	87921	111322	11753.3	-0.609562	-1.44276	-0.542114	0.619915	2.42076
2021-Feb-26 12:37:57.593	2.202e+06	-354025	102678	110995	11737.1	-0.653603	-1.42709	-0.546539	0.620877	2.56589
2021-Feb-26 12:47:57.593	2.2026e+06	-349605	117263	110666	11719.9	-0.697015	-1.40985	-0.550754	0.62189	2.70783
2021-Feb-26 12:57:57.593	2.2032e+06	-344575	131653	110335	11701.8	-0.739736	-1.39107	-0.554754	0.622955	2.84647
2021-Feb-26 13:07:57.593	2.2038e+06	-338944	145820	110001	11682.8	-0.781705	-1.37079	-0.558532	0.62407	2.98169
2021-Feb-26 13:17:57.593	2.2044e+06	-332722	159740	109664	11662.9	-0.822862	-1.34904	-0.562085	0.625235	3.11338
2021-Feb-26 13:27:57.593	2.205e+06	-325919	173388	109326	11642.1	-0.863149	-1.32586	-0.565408	0.626447	3.24143
2021-Feb-26 13:37:57.593	2.2056e+06	-318548	186739	108986	11620.4	-0.902509	-1.30127	-0.568495	0.627708	3.36575
2021-Feb-26 13:47:57.593	2.2062e+06	-310621	199769	108644	11597.9	-0.940888	-1.27534	-0.571341	0.629015	3.48622
2021-Feb-26 13:57:57.593	2.2068e+06	-302153	212456	108300	11574.5	-0.978233	-1.24809	-0.573941	0.630368	3.60274
2021-Feb-26 14:07:57.593	2.2074e+06	-293159	224776	107955	11550.3	-1.01449	-1.21958	-0.576291	0.631766	3.71522
2021-Feb-26 14:17:57.593	2.208e+06	-283653	236708	107609	11525.4	-1.04962	-1.18985	-0.578385	0.633207	3.82357
2021-Feb-26 14:27:57.593	2.2086e+06	-273654	248230	107261	11499.7	-1.08356	-1.15895	-0.580219	0.634691	3.92767
2021-Feb-26 14:37:57.593	2.2092e+06	-263179	259322	106913	11473.2	-1.11628	-1.12692	-0.581788	0.636218	4.02746
2021-Feb-26 14:47:57.593	2.2098e+06	-252246	269964	106563	11446.1	-1.14772	-1.09383	-0.583087	0.637785	4.12282
2021-Feb-26 14:57:57.593	2.2104e+06	-240875	280137	106213	11418.2	-1.17786	-1.05971	-0.584112	0.639392	4.21367
2021-Feb-26 15:07:57.593	2.211e+06	-229086	289822	105862	11389.7	-1.20664	-1.02464	-0.584858	0.641037	4.29992
2021-Feb-26 15:17:57.593	2.2116e+06	-216900	299002	105511	11360.5	-1.23404	-0.98865	-0.58532	0.64272	4.38149
2021-Feb-26 15:27:57.593	2.2122e+06	-204338	307662	105160	11330.8	-1.26002	-0.951814	-0.585494	0.64444	4.45829
2021-Feb-26 15:37:57.593	2.2128e+06	-191424	315785	104809	11300.4	-1.28454	-0.914183	-0.585377	0.646195	4.53022
2021-Feb-26 15:47:57.593	2.2134e+06	-178179	323356	104458	11269.5	-1.30757	-0.875817	-0.584964	0.647984	4.59722
2021-Feb-26 15:57:57.593	2.214e+06	-164628	330364	104107	11238.1	-1.32909	-0.836774	-0.58425	0.649806	4.65918
2021-Feb-26 16:07:57.593	2.2146e+06	-150795	336794	103756	11206.2	-1.34907	-0.797116	-0.583234	0.65166	4.71604
2021-Feb-26 16:17:57.593	2.2152e+06	-136704	342635	103407	11173.8	-1.36749	-0.756904	-0.581911	0.653544	4.76771
2021-Feb-26 16:27:57.593	2.2158e+06	-122380	347877	103058	11141	-1.38432	-0.716198	-0.580278	0.655456	4.8141
2021-Feb-26 16:37:57.593	2.2164e+06	-107849	352511	102711	11107.8	-1.39954	-0.675061	-0.578332	0.657396	4.85514
2021-Feb-26 16:47:57.593	2.217e+06	-93137.3	356527	102364	11074.3	-1.41314	-0.633556	-0.576071	0.659362	4.89075
2021-Feb-26 16:57:57.593	2.2176e+06	-78270.5	359920	102019	11040.4	-1.42511	-0.591746	-0.573493	0.661353	4.92086
2021-Feb-26 17:07:57.593	2.2182e+06	-63275.3	362683	101676	11006.2	-1.43542	-0.549694	-0.570595	0.663365	4.94538
2021-Feb-26 17:17:57.593	2.2188e+06	-48178.6	364811	101335	10971.8	-1.44407	-0.507465	-0.567376	0.665399	4.96424
2021-Feb-26 17:27:57.593	2.2194e+06	-33007.1	366301	100995	10937.1	-1.45105	-0.465121	-0.563835	0.667452	4.97737
2021-Feb-26 17:37:57.593	2.22e+06	-17788.1	367149	100658	10902.3	-1.45636	-0.422728	-0.559971	0.669523	4.9847
2021-Feb-26 17:47:57.593	2.2206e+06	-2548.59	367354	100324	10867.3	-1.45998	-0.380349	-0.555785	0.671609	4.98615
2021-Feb-26 17:57:57.593	2.2212e+06	12684.1	366916	99991.4	10832.3	-1.46192	-0.338049	-0.551276	0.673708	4.98167
2021-Feb-26 18:07:57.593	2.2218e+06	27882.8	365836	99662.1	10797.2	-1.46217	-0.295891	-0.546445	0.675819	4.97118
2021-Feb-26 18:17:57.593	2.2224e+06	43020.5	364115	99335.7	10762	-1.46075	-0.253939	-0.541294	0.677938	4.95463
2021-Feb-26 18:27:57.593	2.223e+06	58070	361757	99012.6	10726.9	-1.45765	-0.212258	-0.535826	0.680064	4.93195
2021-Feb-26 18:37:57.593	2.2236e+06	73004.5	358767	98692.8	10691.9	-1.45288	-0.170911	-0.530042	0.682195	4.9031
2021-Feb-26 18:47:57.593	2.2242e+06	87797.4	355149	98376.6	10656.9	-1.44644	-0.129961	-0.523946	0.684328	4.86803
2021-Feb-26 18:57:57.593	2.2248e+06	102422	350909	98064.1	10622.2	-1.43836	-0.0894704	-0.517543	0.68646	4.82668
2021-Feb-26 19:07:57.593	2.2254e+06	116853	346057	97755.6	10587.7	-1.42864	-0.0495025	-0.510836	0.688588	4.77902
2021-Feb-26 19:17:57.593	2.226e+06	131064	340600	97451.2	10553.4	-1.4173	-0.0101191	-0.503833	0.690711	4.72502
2021-Feb-26 19:27:57.593	2.2266e+06	145030	334548	97151	10519.4	-1.40435	0.0286186	-0.49654	0.692824	4.66465
2021-Feb-26 19:37:57.593	2.2272e+06	158725	327913	96855.4	10485.8	-1.38981	0.0666494	-0.488963	0.694925	4.59788
2021-Feb-26 19:47:57.593	2.2278e+06	172126	320705	96564.3	10452.6	-1.37371	0.103913	-0.481112	0.697011	4.52471
2021-Feb-26 19:57:57.593	2.2284e+06	185209	312939	96278.1	10419.8	-1.35607	0.140351	-0.472996	0.699079	4.44512
2021-Feb-26 20:07:57.593	2.229e+06	197950	304627	95996.8	10387.6	-1.33692	0.175903	-0.464624	0.701124	4.35912
2021-Feb-26 20:17:57.593	2.2296e+06	210327	295786	95720.6	10355.9	-1.31627	0.210513	-0.456007	0.703145	4.26673
2021-Feb-26 20:27:57.593	2.2302e+06	222317	286430	95449.6	10324.8	-1.29418	0.244122	-0.447159	0.705137	4.16797
2021-Feb-26 20:37:57.593	2.2308e+06	233899	276578	95184	10294.4	-1.27066	0.276676	-0.438092	0.707097	4.06286
2021-Feb-26 20:47:57.593	2.2314e+06	245053	266245	94924	10264.7	-1.24576	0.308119	-0.428819	0.709021	3.95146
2021-Feb-26 20:57:57.593	2.232e+06	255759	255452	94669.5	10235.8	-1.2195	0.338397	-0.419357	0.710905	3.83382
2021-Feb-26 21:07:57.593	2.2326e+06	265998	244216	94420.8	10207.7	-1.19194	0.36746	-0.40972	0.712746	3.71002
2021-Feb-26 21:17:57.593	2.2332e+06	275752	232560	94177.9	10180.5	-1.16311	0.395254	-0.399926	0.71454	3.58013
2021-Feb-26 21:27:57.593	2.2338e+06	285003	220502	93940.9	10154.2	-1.13306	0.421731	-0.389993	0.716282	3.44425
2021-Feb-26 21:37:57.593	2.2344e+06	293734	208066	93709.9	10128.8	-1.10184	0.446844	-0.37994	0.71797	3.3025
2021-Feb-26 21:47:57.593	2.235e+06	301932	195272	93485	10104.5	-1.06949	0.470545	-0.369785	0.719599	3.155
2021-Feb-26 21:57:57.593	2.2356e+06	309580	182145	93266.2	10081.3	-1.03607	0.49279	-0.359551	0.721165	3.00189
2021-Feb-26 22:07:57.593	2.2362e+06	316667	168708	93053.5	10059.2	-1.00164	0.513538	-0.349257	0.722664	2.84334
2021-Feb-26 22:17:57.593	2.2368e+06	323178	154984	92847.1	10038.3	-0.966248	0.532747	-0.338926	0.724093	2.67951
2021-Feb-26 22:27:57.593	2.2374e+06	329102	140998	92646.8	10018.6	-0.92996	0.550379	-0.32858	0.725447	2.5106
2021-Feb-26 22:37:57.593	2.238e+06	334430	126776	92452.8	10000.2	-0.892837	0.5664	-0.318243	0.726724	2.3368
2021-Feb-26 22:47:57.593	2.2386e+06	339152	112342	92264.9	9983.09	-0.854944	0.580774	-0.307937	0.727919	2.15836
2021-Feb-26 22:57:57.593	2.2392e+06	343259	97722.8	92083.2	9967.32	-0.81635	0.593473	-0.297688	0.729029	1.9755
2021-Feb-26 23:07:57.593	2.2398e+06	346745	82944	91907.7	9952.94	-0.777123	0.604468	-0.287519	0.73005	1.78848
2021-Feb-26 23:17:57.593	2.2404e+06	349603	68032.1	91738.2	9939.99	-0.737337	0.613735	-0.277455	0.73098	1.59758
2021-Feb-26 23:27:57.593	2.241e+06	351828	53013.7	91574.7	9928.5	-0.697066	0.621251	-0.26752	0.731815	1.40308
2021-Feb-26 23:37:57.593	2.2416e+06	353417	37915.7	91417.1	9918.5	-0.656386	0.626999	-0.257739	0.732552	1.20528
2021-Feb-26 23:47:57.593	2.2422e+06	354366	22764.8	91265.4	9910.02	-0.615375	0.630962	-0.248135	0.733189	1.00451
2021-Feb-26 23:57:57.593	2.2428e+06	354675	7588.22	91119.3	9903.08	-0.574115	0.633131	-0.238732	0.733724	0.80109
2021-Feb-27 00:07:57.593	2.2434e+06	354421	-1490.62	90978.9	9897.71	-0.543505	0.624239	-0.229555	0.734154	0.595367
2021-Feb-27 00:17:57.593	2.244e+06	353710	-16652.2	90843.8	9893.93	-0.501973	0.623511	-0.220625	0.734477	0.387698
2021-Feb-27 00:27:57.593	2.2446e+06	352359	-31769.4	90714.1	9891.75	-0.46041	0.620975	-0.211965	0.734692	0.178448
2021-Feb-27 00:37:57.593	2.2452e+06	350371	-46815.5	90589.4	9891.19	-0.418901	0.616634	-0.203597	0.734797	0.031978
2021-Feb-27 00:47:57.593	2.2458e+06	347749	-61763.6	90469.7	9892.25	-0.377533	0.610493	-0.19554	0.734791	0.243263
2021-Feb-27 00:57:57.593	2.2464e+06	344500	-76587.1	90354.7	9894.93	-0.336392	0.602563	-0.187815	0.734675	0.454956
2021-Feb-27 01:07:57.593	2.247e+06	340628	-91259.7	90244.2	9899.25	-0.295567	0.592858	-0.180439	0.734446	0.666674
2021-Feb-27 01:17:57.593	2.2476e+06	336140	-105755	90138.1	9905.19	-0.255145	0.581397	-0.17343	0.734106	0.878015
2021-Feb-27 01:27:57.593	2.2482e+06	331045	-120048	90036	9912.74	-0.215213	0.568201	-0.166804	0.733654	1.08857
2021-Feb-27 01:37:57.593	2.2488e+06	325352	-134112	89937.9	9921.91	-0.175859	0.553298	-0.160574	0.733092	1.29794
2021-Feb-27 01:47:57.593	2.2494e+06	319070	-147923	89843.3	9932.66	-0.137168	0.536718	-0.154755	0.732419	1.50572
2021-Feb-27 01:57:57.593	2.25e+06	312212	-161457	89752.1	9945	-0.0992251	0.518496	-0.149357	0.731638	1.71149
2021-Feb-27 02:07:57.593	2.2506e+06	304788	-174688	89664	9958.88	-0.0621149	0.498672	-0.144391	0.73075	1.91485
2021-Feb-27 02:17:57.593	2.2512e+06	296814	-187594	89578.7	9974.29	-0.0259194	0.477286	-0.139866	0.729756	2.11542
2021-Feb-27 02:27:57.593	2.2518e+06	288302	-200151	89496	9991.19	0.00928111	0.454387	-0.135787	0.72866	2.31279
2021-Feb-27 02:37:57.593	2.2524e+06	279268	-212338	89415.7	10009.6	0.0434084	0.430024	-0.132162	0.727463	2.50659
2021-Feb-27 02:47:57.593	2.253e+06	269728	-224132	89337.3	10029.4	0.0763867	0.404251	-0.128993	0.726167	2.69643
2021-Feb-27 02:57:57.593	2.2536e+06	259699	-235513	89260.8	10050.5	0.108143	0.377125	-0.126284	0.724778	2.88195
2021-Feb-27 03:07:57.593	2.2542e+06	249199	-246460	89185.7	10073.1	0.138606	0.348706	-0.124034	0.723296	3.06281
2021-Feb-27 03:17:57.593	2.2548e+06	238246	-256954	89111.9	10096.9	0.167711	0.319059	-0.122245	0.721726	3.23865
2021-Feb-27 03:27:57.593	2.2554e+06	226860	-266976	89038.9	10122	0.195391	0.288248	-0.120913	0.720072	3.40915
2021-Feb-27 03:37:57.593	2.256e+06	215062	-276508	88966.7	10148.3	0.221588	0.256344	-0.120036	0.718338	3.57399
2021-Feb-27 03:47:57.593	2.2566e+06	202871	-285534	88894.8	10175.7	0.246245	0.223416	-0.119609	0.716526	3.73289
2021-Feb-27 03:57:57.593	2.2572e+06	190311	-294036	88823	10204.2	0.269308	0.18954	-0.119627	0.714643	3.88554
2021-Feb-27 04:07:57.593	2.2578e+06	177402	-302000	88751.2	10233.8	0.290729	0.154791	-0.120084	0.712691	4.0317
2021-Feb-27 04:17:57.593	2.2584e+06	164169	-309411	88678.9	10264.3	0.310463	0.119246	-0.120971	0.710676	4.17111
2021-Feb-27 04:27:57.593	2.259e+06	150634	-316257	88605.9	10295.8	0.32847	0.0829845	-0.12228	0.708601	4.30353
2021-Feb-27 04:37:57.593	2.2596e+06	136821	-322525	88532	10328.1	0.344712	0.0460865	-0.124001	0.706472	4.42877
2021-Feb-27 04:47:57.593	2.2602e+06	122756	-328204	88457	10361.2	0.359158	0.00863387	-0.126125	0.704294	4.54661
2021-Feb-27 04:57:57.593	2.2608e+06	108462	-333283	88380.6	10395.1	0.371779	-0.029291	-0.12864	0.702069	4.65688
2021-Feb-27 05:07:57.593	2.2614e+06	93966.7	-337753	88302.6	10429.6	0.382553	-0.0676048	-0.131535	0.699805	4.75943
2021-Feb-27 05:17:57.593	2.262e+06	79294.3	-341606	88222.7	10464.8	0.39146	-0.106224	-0.134798	0.697504	4.85412
2021-Feb-27 05:27:57.593	2.2626e+06	64471.2	-344836	88140.8	10500.4	0.398485	-0.145065	-0.138416	0.695172	4.94081
2021-Feb-27 05:37:57.593	2.2632e+06	49523.9	-347436	88056.5	10536.6	0.403619	-0.184043	-0.142377	0.692813	5.01942
2021-Feb-27 05:47:57.593	2.2638e+06	34478.9	-349401	87969.8	10573.1	0.406853	-0.223074	-0.146668	0.690433	5.08985
2021-Feb-27 05:57:57.593	2.2644e+06	19363.1	-350728	87880.5	10610.1	0.408187	-0.262075	-0.151275	0.688034	5.15203
2021-Feb-27 06:07:57.593	2.265e+06	4203.41	-351414	87788.2	10647.3	0.407623	-0.300964	-0.156184	0.685623	5.20592
2021-Feb-27 06:17:57.593	2.2656e+06	-10973.2	-351457	87693	10684.7	0.405167	-0.339656	-0.161383	0.683203	5.25148
2021-Feb-27 06:27:57.593	2.2662e+06	-26139.8	-350858	87594.5	10722.3	0.400829	-0.378072	-0.166858	0.680779	5.28869
2021-Feb-27 06:37:57.593	2.2668e+06	-41269.1	-349618	87492.7	10760	0.394623	-0.416131	-0.172595	0.678354	5.31755
2021-Feb-27 06:47:57.593	2.2674e+06	-56334.2	-347738	87387.4	10797.7	0.386568	-0.453753	-0.17858	0.675934	5.33809
2021-Feb-27 06:57:57.593	2.268e+06	-71308.2	-345221	87278.4	10835.4	0.376685	-0.49086	-0.184801	0.673521	5.35033
2021-Feb-27 07:07:57.593	2.2686e+06	-86164.4	-342071	87165.6	10873.1	0.365	-0.527376	-0.191243	0.67112	5.35431
2021-Feb-27 07:17:57.593	2.2692e+06	-100876	-338295	87048.8	10910.6	0.351541	-0.563227	-0.197894	0.668734	5.3501
2021-Feb-27 07:27:57.593	2.2698e+06	-115417	-333898	86928	10947.9	0.336341	-0.598339	-0.20474	0.666368	5.33777
2021-Feb-27 07:37:57.593	2.2704e+06	-129762	-328888	86803.1	10984.9	0.319436	-0.63264	-0.21177	0.664024	5.31741
2021-Feb-27 07:47:57.593	2.271e+06	-143884	-323275	86673.9	11021.7	0.300863	-0.666063	-0.21897	0.661707	5.28912
2021-Feb-27 07:57:57.593	2.2716e+06	-157758	-317066	86540.3	11058.1	0.280666	-0.69854	-0.226328	0.659418	5.25301
2021-Feb-27 08:07:57.593	2.2722e+06	-171359	-310274	86402.3	11094.1	0.258887	-0.730006	-0.233832	0.657162	5.20921
2021-Feb-27 08:17:57.593	2.2728e+06	-184664	-302911	86259.7	11129.7	0.235576	-0.760398	-0.241471	0.654942	5.15785
2021-Feb-27 08:27:57.593	2.2734e+06	-197647	-294988	86112.5	11164.8	0.210781	-0.789657	-0.249234	0.652759	5.09908
2021-Feb-27 08:37:57.593	2.274e+06	-210287	-286520	85960.6	11199.3	0.184555	-0.817725	-0.257108	0.650618	5.03306
2021-Feb-27 08:47:57.593	2.2746e+06	-222559	-277523	85803.9	11233.2	0.156952	-0.844546	-0.265083	0.648519	4.95995
2021-Feb-27 08:57:57.593	2.2752e+06	-234442	-268011	85642.5	11266.6	0.128031	-0.870069	-0.27315	0.646467	4.87993
2021-Feb-27 09:07:57.593	2.2758e+06	-245915	-258002	85476.1	11299.2	0.0978489	-0.894243	-0.281297	0.644463	4.79318
2021-Feb-27 09:17:57.593	2.2764e+06	-256956	-247513	85304.9	11331.2	0.0664676	-0.917022	-0.289514	0.64251	4.6999
2021-Feb-27 09:27:57.593	2.277e+06	-267546	-236562	85128.7	11362.4	0.0339496	-0.938361	-0.297793	0.640609	4.60028
2021-Feb-27 09:37:57.593	2.2776e+06	-277666	-225170	84947.5	11392.8	0.000359165	-0.958218	-0.306124	0.638762	4.49454
2021-Feb-27 09:47:57.593	2.2782e+06	-287297	-213355	84761.3	11422.4	-0.0342379	-0.976557	-0.314497	0.636972	4.38288
2021-Feb-27 09:57:57.593	2.2788e+06	-296422	-201140	84570.1	11451.2	-0.0697743	-0.99334	-0.322904	0.635239	4.26552
2021-Feb-27 10:07:57.593	2.2794e+06	-305025	-188545	84373.9	11479.1	-0.106182	-1.00854	-0.331337	0.633566	4.1427
2021-Feb-27 10:17:57.593	2.28e+06	-313088	-175593	84172.5	11506.1	-0.143391	-1.02211	-0.339788	0.631954	4.01463
2021-Feb-27 10:27:57.593	2.2806e+06	-320599	-162308	83966.1	11532.2	-0.181331	-1.03405	-0.348247	0.630405	3.88156
2021-Feb-27 10:37:57.593	2.2812e+06	-327543	-148711	83754.6	11557.3	-0.219931	-1.04432	-0.356709	0.628919	3.74372
2021-Feb-27 10:47:57.593	2.2818e+06	-333908	-134829	83538.1	11581.5	-0.259118	-1.0529	-0.365164	0.627497	3.60136
2021-Feb-27 10:57:57.593	2.2824e+06	-339681	-120685	83316.4	11604.6	-0.298821	-1.05977	-0.373606	0.626141	3.45471
2021-Feb-27 11:07:57.593	2.283e+06	-344852	-106304	83089.7	11626.7	-0.338967	-1.06492	-0.382029	0.624852	3.30403
2021-Feb-27 11:17:57.593	2.2836e+06	-349412	-91712.4	82858	11647.8	-0.379482	-1.06835	-0.390424	0.62363	3.14956
2021-Feb-27 11:27:57.593	2.2842e+06	-353352	-76935.8	82621.2	11667.9	-0.420293	-1.07003	-0.398785	0.622477	2.99156
2021-Feb-27 11:37:57.593	2.2848e+06	-356665	-62000.6	82379.5	11686.8	-0.461327	-1.06997	-0.407106	0.621392	2.83028
2021-Feb-27 11:47:57.593	2.2854e+06	-359344	-46933.4	82132.7	11704.7	-0.50251	-1.06816	-0.415381	0.620376	2.66598
2021-Feb-27 11:57:57.593	2.286e+06	-361385	-31761	81881	11721.4	-0.54377	-1.06461	-0.423603	0.619431	2.4989
2021-Feb-27 12:07:57.593	2.2866e+06	-362782	-16510.5	81624.4	11737.1	-0.585033	-1.05931	-0.431765	0.618555	2.32929
2021-Feb-27 12:17:57.593	2.2872e+06	-363535	-1209.19	81362.9	11751.6	-0.626228	-1.05228	-0.439864	0.61775	2.15743
2021-Feb-27 12:27:57.593	2.2878e+06	-363640	14115.7	81096.6	11765	-0.667283	-1.04352	-0.447891	0.617015	1.98355
2021-Feb-27 12:37:57.593	2.2884e+06	-363097	29436.8	80825.5	11777.2	-0.708127	-1.03304	-0.455843	0.616351	1.80791
2021-Feb-27 12:47:57.593	2.289e+06	-361907	44726.6	80549.6	11788.3	-0.748689	-1.02087	-0.463712	0.615757	1.63075
2021-Feb-27 12:57:57.593	2.2896e+06	-360071	59957.9	80269	11798.2	-0.788901	-1.00701	-0.471495	0.615235	1.45233
2021-Feb-27 13:07:57.593	2.2902e+06	-357594	75103.3	79983.8	11807	-0.828694	-0.991495	-0.479185	0.614783	1.2729
2021-Feb-27 13:17:57.593	2.2908e+06	-354478	90135.9	79694	11814.6	-0.868002	-0.97434	-0.486776	0.614402	1.09269
2021-Feb-27 13:27:57.593	2.2914e+06	-350728	105029	79399.7	11821.1	-0.906757	-0.955572	-0.494265	0.61409	0.911942
2021-Feb-27 13:37:57.593	2.292e+06	-346352	119755	79100.9	11826.4	-0.944897	-0.93522	-0.501645	0.613849	0.730902
2021-Feb-27 13:47:57.593	2.2926e+06	-341357	134288	78797.7	11830.5	-0.982357	-0.913314	-0.508912	0.613677	0.549802
2021-Feb-27 13:57:57.593	2.2932e+06	-335751	148602	78490.3	11833.4	-1.01908	-0.889889	-0.51606	0.613575	0.368871
2021-Feb-27 14:07:57.593	2.2938e+06	-329544	162672	78178.5	11835.2	-1.05499	-0.864978	-0.523084	0.613541	0.188337
2021-Feb-27 14:17:57.593	2.2944e+06	-322747	176472	77862.6	11835.9	-1.09005	-0.83862	-0.52998	0.613576	0.00837267
2021-Feb-27 14:27:57.593	2.295e+06	-315372	189977	77542.6	11835.3	-1.12419	-0.810856	-0.536742	0.613678	0.170645
2021-Feb-27 14:37:57.593	2.2956e+06	-307432	203163	77218.5	11833.7	-1.15736	-0.781725	-0.543365	0.613847	0.348667
2021-Feb-27 14:47:57.593	2.2962e+06	-298939	216006	76890.5	11830.8	-1.18951	-0.751274	-0.549845	0.614083	0.525424
2021-Feb-27 14:57:57.593	2.2968e+06	-289911	228484	76558.7	11826.9	-1.22058	-0.719547	-0.556176	0.614384	0.700713
2021-Feb-27 15:07:57.593	2.2974e+06	-280361	240573	76223.2	11821.8	-1.25053	-0.686592	-0.562353	0.614751	0.874332
2021-Feb-27 15:17:57.593	2.298e+06	-270308	252253	75883.9	11815.7	-1.27931	-0.652459	-0.568372	0.615181	1.04609
2021-Feb-27 15:27:57.593	2.2986e+06	-259769	263502	75541.1	11808.4	-1.30687	-0.617199	-0.574228	0.615675	1.21579
2021-Feb-27 15:37:57.593	2.2992e+06	-248762	274299	75194.9	11800	-1.33317	-0.580865	-0.579914	0.616232	1.38324
2021-Feb-27 15:47:57.593	2.2998e+06	-237307	284626	74845.3	11790.5	-1.35818	-0.54351	-0.585428	0.61685	1.54828
2021-Feb-27 15:57:57.593	2.3004e+06	-225424	294463	74492.4	11780	-1.38185	-0.505191	-0.590763	0.617528	1.71073
2021-Feb-27 16:07:57.593	2.301e+06	-213135	303793	74136.4	11768.4	-1.40414	-0.465964	-0.595915	0.618267	1.87041
2021-Feb-27 16:17:57.593	2.3016e+06	-200461	312600	73777.4	11755.8	-1.42503	-0.425887	-0.600878	0.619064	2.02716
2021-Feb-27 16:27:57.593	2.3022e+06	-187424	320866	73415.4	11742.1	-1.44449	-0.385019	-0.605647	0.619918	2.18082
2021-Feb-27 16:37:57.593	2.3028e+06	-174048	328578	73050.6	11727.5	-1.46248	-0.343421	-0.610218	0.62083	2.33124
2021-Feb-27 16:47:57.593	2.3034e+06	-160356	335722	72683.2	11711.8	-1.47897	-0.301154	-0.614586	0.621797	2.47827
2021-Feb-27 16:57:57.593	2.304e+06	-146373	342283	72313.2	11695.2	-1.49395	-0.25828	-0.618745	0.622818	2.62176
2021-Feb-27 17:07:57.593	2.3046e+06	-132124	348251	71940.7	11677.6	-1.5074	-0.21486	-0.62269	0.623893	2.76159
2021-Feb-27 17:17:57.593	2.3052e+06	-117633	353615	71566	11659.1	-1.51929	-0.170959	-0.626417	0.62502	2.89761
2021-Feb-27 17:27:57.593	2.3058e+06	-102928	358365	71189.1	11639.7	-1.52961	-0.126641	-0.629919	0.626198	3.0297
2021-Feb-27 17:37:57.593	2.3064e+06	-88033.2	362492	70810.1	11619.4	-1.53834	-0.0819686	-0.633193	0.627425	3.15774
2021-Feb-27 17:47:57.593	2.307e+06	-72976.1	365988	70429.3	11598.3	-1.54547	-0.0370076	-0.636232	0.628701	3.28161
2021-Feb-27 17:57:57.593	2.3076e+06	-57783.4	368848	70046.7	11576.3	-1.551	0.00817728	-0.639033	0.630025	3.40119
2021-Feb-27 18:07:57.593	2.3082e+06	-42482	371067	69662.5	11553.4	-1.55491	0.0535211	-0.641589	0.631394	3.51638
2021-Feb-27 18:17:57.593	2.3088e+06	-27099.4	372639	69276.8	11529.8	-1.55721	0.0989587	-0.643896	0.632808	3.62707
2021-Feb-27 18:27:57.593	2.3094e+06	-11662.9	373563	68889.9	11505.4	-1.55789	0.144425	-0.64595	0.634265	3.73317
2021-Feb-27 18:37:57.593	2.31e+06	3799.95	373835	68501.7	11480.3	-1.55696	0.189855	-0.647744	0.635765	3.83458
2021-Feb-27 18:47:57.593	2.3106e+06	19261.5	373457	68112.6	11454.4	-1.5544	0.235183	-0.649274	0.637304	3.93122
2021-Feb-27 18:57:57.593	2.3112e+06	34694.2	372428	67722.7	11427.8	-1.55024	0.280345	-0.650536	0.638883	4.02299
2021-Feb-27 19:07:57.593	2.3118e+06	50070.5	370750	67332	11400.6	-1.54448	0.325277	-0.651525	0.6405	4.10981
2021-Feb-27 19:17:57.593	2.3124e+06	65362.9	368426	66940.9	11372.8	-1.53713	0.369914	-0.652235	0.642153	4.19162
2021-Feb-27 19:27:57.593	2.313e+06	80544.1	365460	66549.4	11344.3	-1.52819	0.414193	-0.652664	0.643841	4.26833
2021-Feb-27 19:37:57.593	2.3136e+06	95587.1	361858	66157.8	11315.3	-1.5177	0.45805	-0.652805	0.645562	4.33987
2021-Feb-27 19:47:57.593	2.3142e+06	110465	357625	65766.1	11285.7	-1.50565	0.501425	-0.652656	0.647315	4.40618
2021-Feb-27 19:57:57.593	2.3148e+06	125151	352769	65374.6	11255.6	-1.49208	0.544254	-0.652212	0.649097	4.46721
2021-Feb-27 20:07:57.593	2.3154e+06	139619	347300	64983.5	11225	-1.477	0.586477	-0.651469	0.650909	4.52288
2021-Feb-27 20:17:57.593	2.316e+06	153844	341226	64592.9	11194	-1.46044	0.628033	-0.650424	0.652747	4.57315
