Date	Time	V_inf	B_ksi	B_etta
2021-Feb-09 15:07:57.593	742200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 15:17:57.593	742800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 15:27:57.593	743400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 15:37:57.593	744000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 15:47:57.593	744600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 15:57:57.593	745200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 16:07:57.593	745800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 16:17:57.593	746400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 16:27:57.593	747000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 16:37:57.593	747600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 16:47:57.593	748200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 16:57:57.593	748800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 17:07:57.593	749400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 17:17:57.593	750000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 17:27:57.593	750600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 17:37:57.593	751200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 17:47:57.593	751800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 17:57:57.593	752400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 18:07:57.593	753000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 18:17:57.593	753600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 18:27:57.593	754200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 18:37:57.593	754800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 18:47:57.593	755400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 18:57:57.593	756000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 19:07:57.593	756600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 19:17:57.593	757200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 19:27:57.593	757800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 19:37:57.593	758400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 19:47:57.593	759000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 19:57:57.593	759600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 20:07:57.593	760200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 20:17:57.593	760800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 20:27:57.593	761400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 20:37:57.593	762000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 20:47:57.593	762600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 20:57:57.593	763200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 21:07:57.593	763800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 21:17:57.593	764400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 21:27:57.593	765000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 21:37:57.593	765600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 21:47:57.593	766200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 21:57:57.593	766800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 22:07:57.593	767400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 22:17:57.593	768000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 22:27:57.593	768600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 22:37:57.593	769200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 22:47:57.593	769800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 22:57:57.593	770400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 23:07:57.593	771000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 23:17:57.593	771600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 23:27:57.593	772200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 23:37:57.593	772800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 23:47:57.593	773400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-09 23:57:57.593	774000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 00:07:57.593	774600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 00:17:57.593	775200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 00:27:57.593	775800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 00:37:57.593	776400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 00:47:57.593	777000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 00:57:57.593	777600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 01:07:57.593	778200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 01:17:57.593	778800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 01:27:57.593	779400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 01:37:57.593	780000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 01:47:57.593	780600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 01:57:57.593	781200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 02:07:57.593	781800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 02:17:57.593	782400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 02:27:57.593	783000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 02:37:57.593	783600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 02:47:57.593	784200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 02:57:57.593	784800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 03:07:57.593	785400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 03:17:57.593	786000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 03:27:57.593	786600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 03:37:57.593	787200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 03:47:57.593	787800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 03:57:57.593	788400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 04:07:57.593	789000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 04:17:57.593	789600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 04:27:57.593	790200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 04:37:57.593	790800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 04:47:57.593	791400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 04:57:57.593	792000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 05:07:57.593	792600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 05:17:57.593	793200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 05:27:57.593	793800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 05:37:57.593	794400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 05:47:57.593	795000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 05:57:57.593	795600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 06:07:57.593	796200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 06:17:57.593	796800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 06:27:57.593	797400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 06:37:57.593	798000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 06:47:57.593	798600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 06:57:57.593	799200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 07:07:57.593	799800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 07:17:57.593	800400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 07:27:57.593	801000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 07:37:57.593	801600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 07:47:57.593	802200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 07:57:57.593	802800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 08:07:57.593	803400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 08:17:57.593	804000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 08:27:57.593	804600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 08:37:57.593	805200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 08:47:57.593	805800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 08:57:57.593	806400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 09:07:57.593	807000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 09:17:57.593	807600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 09:27:57.593	808200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 09:37:57.593	808800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 09:47:57.593	809400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 09:57:57.593	810000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 10:07:57.593	810600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 10:17:57.593	811200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 10:27:57.593	811800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 10:37:57.593	812400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 10:47:57.593	813000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 10:57:57.593	813600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 11:07:57.593	814200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 11:17:57.593	814800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 11:27:57.593	815400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 11:37:57.593	816000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 11:47:57.593	816600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 11:57:57.593	817200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 12:07:57.593	817800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 12:17:57.593	818400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 12:27:57.593	819000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 12:37:57.593	819600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 12:47:57.593	820200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 12:57:57.593	820800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 13:07:57.593	821400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 13:17:57.593	822000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 13:27:57.593	822600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 13:37:57.593	823200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 13:47:57.593	823800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 13:57:57.593	824400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 14:07:57.593	825000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 14:17:57.593	825600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 14:27:57.593	826200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 14:37:57.593	826800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 14:47:57.593	827400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 14:57:57.593	828000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 15:07:57.593	828600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 15:17:57.593	829200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 15:27:57.593	829800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 15:37:57.593	830400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 15:47:57.593	831000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 15:57:57.593	831600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 16:07:57.593	832200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 16:17:57.593	832800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 16:27:57.593	833400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 16:37:57.593	834000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 16:47:57.593	834600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 16:57:57.593	835200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 17:07:57.593	835800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 17:17:57.593	836400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 17:27:57.593	837000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 17:37:57.593	837600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 17:47:57.593	838200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 17:57:57.593	838800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 18:07:57.593	839400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 18:17:57.593	840000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 18:27:57.593	840600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 18:37:57.593	841200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 18:47:57.593	841800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 18:57:57.593	842400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 19:07:57.593	843000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 19:17:57.593	843600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 19:27:57.593	844200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 19:37:57.593	844800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 19:47:57.593	845400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 19:57:57.593	846000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 20:07:57.593	846600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 20:17:57.593	847200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 20:27:57.593	847800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 20:37:57.593	848400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 20:47:57.593	849000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 20:57:57.593	849600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 21:07:57.593	850200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 21:17:57.593	850800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 21:27:57.593	851400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 21:37:57.593	852000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 21:47:57.593	852600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 21:57:57.593	853200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 22:07:57.593	853800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 22:17:57.593	854400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 22:27:57.593	855000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 22:37:57.593	855600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 22:47:57.593	856200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 22:57:57.593	856800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 23:07:57.593	857400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 23:17:57.593	858000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 23:27:57.593	858600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 23:37:57.593	859200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 23:47:57.593	859800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-10 23:57:57.593	860400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 00:07:57.593	861000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 00:17:57.593	861600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 00:27:57.593	862200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 00:37:57.593	862800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 00:47:57.593	863400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 00:57:57.593	864000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 01:07:57.593	864600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 01:17:57.593	865200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 01:27:57.593	865800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 01:37:57.593	866400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 01:47:57.593	867000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 01:57:57.593	867600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 02:07:57.593	868200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 02:17:57.593	868800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 02:27:57.593	869400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 02:37:57.593	870000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 02:47:57.593	870600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 02:57:57.593	871200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 03:07:57.593	871800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 03:17:57.593	872400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 03:27:57.593	873000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 03:37:57.593	873600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 03:47:57.593	874200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 03:57:57.593	874800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 04:07:57.593	875400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 04:17:57.593	876000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 04:27:57.593	876600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 04:37:57.593	877200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 04:47:57.593	877800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 04:57:57.593	878400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 05:07:57.593	879000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 05:17:57.593	879600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 05:27:57.593	880200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 05:37:57.593	880800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 05:47:57.593	881400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 05:57:57.593	882000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 06:07:57.593	882600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 06:17:57.593	883200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 06:27:57.593	883800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 06:37:57.593	884400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 06:47:57.593	885000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 06:57:57.593	885600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 07:07:57.593	886200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 07:17:57.593	886800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 07:27:57.593	887400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 07:37:57.593	888000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 07:47:57.593	888600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 07:57:57.593	889200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 08:07:57.593	889800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 08:17:57.593	890400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 08:27:57.593	891000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 08:37:57.593	891600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 08:47:57.593	892200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 08:57:57.593	892800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 09:07:57.593	893400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 09:17:57.593	894000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 09:27:57.593	894600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 09:37:57.593	895200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 09:47:57.593	895800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 09:57:57.593	896400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 10:07:57.593	897000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 10:17:57.593	897600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 10:27:57.593	898200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 10:37:57.593	898800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 10:47:57.593	899400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 10:57:57.593	900000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 11:07:57.593	900600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 11:17:57.593	901200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 11:27:57.593	901800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 11:37:57.593	902400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 11:47:57.593	903000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 11:57:57.593	903600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 12:07:57.593	904200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 12:17:57.593	904800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 12:27:57.593	905400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 12:37:57.593	906000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 12:47:57.593	906600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 12:57:57.593	907200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 13:07:57.593	907800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 13:17:57.593	908400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 13:27:57.593	909000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 13:37:57.593	909600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 13:47:57.593	910200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 13:57:57.593	910800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 14:07:57.593	911400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 14:17:57.593	912000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 14:27:57.593	912600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 14:37:57.593	913200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 14:47:57.593	913800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 14:57:57.593	914400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 15:07:57.593	915000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 15:17:57.593	915600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 15:27:57.593	916200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 15:37:57.593	916800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 15:47:57.593	917400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 15:57:57.593	918000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 16:07:57.593	918600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 16:17:57.593	919200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 16:27:57.593	919800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 16:37:57.593	920400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 16:47:57.593	921000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 16:57:57.593	921600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 17:07:57.593	922200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 17:17:57.593	922800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 17:27:57.593	923400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 17:37:57.593	924000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 17:47:57.593	924600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 17:57:57.593	925200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 18:07:57.593	925800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 18:17:57.593	926400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 18:27:57.593	927000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 18:37:57.593	927600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 18:47:57.593	928200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 18:57:57.593	928800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 19:07:57.593	929400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 19:17:57.593	930000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 19:27:57.593	930600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 19:37:57.593	931200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-11 19:47:57.593	931800	-nan(ind)	-nan(ind)	-nan(ind)
