Date	Time	a	ecc	inc	RAAN	omega	tau	theta	??????? ?????
2021-Feb-22 07:47:57.593	1.839e+06	10874.1	0.101589	6.72893	333.831	26.2253	1.83458e+06	19.2041	Moon
2021-Feb-22 07:57:57.593	1.8396e+06	10872.5	0.101487	6.72855	333.736	26.1607	1.83457e+06	21.8581	Moon
2021-Feb-22 08:07:57.593	1.8402e+06	10870.8	0.10138	6.72821	333.64	26.0951	1.83455e+06	24.505	Moon
2021-Feb-22 08:17:57.593	1.8408e+06	10869	0.101269	6.72789	333.545	26.0283	1.83453e+06	27.144	Moon
2021-Feb-22 08:27:57.593	1.8414e+06	10867.2	0.101155	6.7276	333.45	25.9607	1.83452e+06	29.7741	Moon
2021-Feb-22 08:37:57.593	1.842e+06	10865.2	0.101038	6.72733	333.354	25.8921	1.8345e+06	32.3945	Moon
2021-Feb-22 08:47:57.593	1.8426e+06	10863.3	0.100919	6.7271	333.259	25.8228	1.83448e+06	35.0041	Moon
2021-Feb-22 08:57:57.593	1.8432e+06	10861.3	0.1008	6.72689	333.164	25.7531	1.83446e+06	37.602	Moon
2021-Feb-22 09:07:57.593	1.8438e+06	10859.3	0.100681	6.7267	333.068	25.6831	1.83445e+06	40.1873	Moon
2021-Feb-22 09:17:57.593	1.8444e+06	10857.2	0.100563	6.72655	332.973	25.6132	1.83443e+06	42.7591	Moon
2021-Feb-22 09:27:57.593	1.845e+06	10855.2	0.100446	6.72642	332.878	25.5436	1.83441e+06	45.3164	Moon
2021-Feb-22 09:37:57.593	1.8456e+06	10853.2	0.100331	6.72631	332.783	25.4748	1.8344e+06	47.8585	Moon
2021-Feb-22 09:47:57.593	1.8462e+06	10851.3	0.100218	6.72623	332.688	25.4072	1.83438e+06	50.3843	Moon
2021-Feb-22 09:57:57.593	1.8468e+06	10849.4	0.100108	6.72617	332.593	25.341	1.83436e+06	52.8931	Moon
2021-Feb-22 10:07:57.593	1.8474e+06	10847.5	0.100002	6.72613	332.498	25.2769	1.83435e+06	55.3841	Moon
2021-Feb-22 10:17:57.593	1.848e+06	10845.7	0.0998993	6.72611	332.404	25.215	1.83433e+06	57.8566	Moon
2021-Feb-22 10:27:57.593	1.8486e+06	10844	0.0998004	6.72611	332.309	25.156	1.83432e+06	60.3097	Moon
2021-Feb-22 10:37:57.593	1.8492e+06	10842.4	0.0997056	6.72612	332.215	25.1002	1.8343e+06	62.743	Moon
2021-Feb-22 10:47:57.593	1.8498e+06	10840.9	0.0996147	6.72615	332.121	25.048	1.83429e+06	65.1557	Moon
2021-Feb-22 10:57:57.593	1.8504e+06	10839.6	0.0995279	6.72619	332.028	24.9998	1.83428e+06	67.5473	Moon
2021-Feb-22 11:07:57.593	1.851e+06	10838.3	0.0994449	6.72624	331.934	24.9559	1.83427e+06	69.9174	Moon
2021-Feb-22 11:17:57.593	1.8516e+06	10837.1	0.0993657	6.72629	331.841	24.9168	1.83426e+06	72.2655	Moon
2021-Feb-22 11:27:57.593	1.8522e+06	10836.1	0.09929	6.72635	331.748	24.8827	1.83425e+06	74.5913	Moon
2021-Feb-22 11:37:57.593	1.8528e+06	10835.2	0.0992175	6.72641	331.655	24.8539	1.83424e+06	76.8945	Moon
2021-Feb-22 11:47:57.593	1.8534e+06	10834.5	0.0991479	6.72647	331.563	24.8307	1.83423e+06	79.1749	Moon
2021-Feb-22 11:57:57.593	1.854e+06	10833.9	0.0990809	6.72653	331.47	24.8132	1.83423e+06	81.4324	Moon
2021-Feb-22 12:07:57.593	1.8546e+06	10833.5	0.099016	6.72658	331.378	24.8017	1.83422e+06	83.6668	Moon
2021-Feb-22 12:17:57.593	1.8552e+06	10833.2	0.0989529	6.72662	331.287	24.7963	1.83422e+06	85.8783	Moon
2021-Feb-22 12:27:57.593	1.8558e+06	10833	0.0988911	6.72666	331.195	24.797	1.83422e+06	88.0669	Moon
2021-Feb-22 12:37:57.593	1.8564e+06	10833	0.0988302	6.72668	331.104	24.8039	1.83422e+06	90.2326	Moon
2021-Feb-22 12:47:57.593	1.857e+06	10833.1	0.0987698	6.72668	331.013	24.817	1.83422e+06	92.3758	Moon
2021-Feb-22 12:57:57.593	1.8576e+06	10833.4	0.0987093	6.72667	330.922	24.8363	1.83422e+06	94.4966	Moon
2021-Feb-22 13:07:57.593	1.8582e+06	10833.8	0.0986484	6.72664	330.831	24.8617	1.83423e+06	96.5954	Moon
2021-Feb-22 13:17:57.593	1.8588e+06	10834.4	0.0985868	6.72659	330.741	24.8931	1.83423e+06	98.6724	Moon
2021-Feb-22 13:27:57.593	1.8594e+06	10835.1	0.0985239	6.72652	330.651	24.9305	1.83424e+06	100.728	Moon
2021-Feb-22 13:37:57.593	1.86e+06	10836	0.0984595	6.72642	330.561	24.9735	1.83425e+06	102.763	Moon
2021-Feb-22 13:47:57.593	1.8606e+06	10836.9	0.0983933	6.72629	330.471	25.022	1.83426e+06	104.778	Moon
2021-Feb-22 13:57:57.593	1.8612e+06	10838	0.098325	6.72613	330.382	25.0759	1.83427e+06	106.773	Moon
2021-Feb-22 14:07:57.593	1.8618e+06	10839.2	0.0982543	6.72595	330.292	25.1348	1.83428e+06	108.749	Moon
2021-Feb-22 14:17:57.593	1.8624e+06	10840.5	0.098181	6.72573	330.203	25.1986	1.83429e+06	110.706	Moon
2021-Feb-22 14:27:57.593	1.863e+06	10841.9	0.0981051	6.72548	330.114	25.2668	1.8343e+06	112.645	Moon
2021-Feb-22 14:37:57.593	1.8636e+06	10843.4	0.0980263	6.7252	330.025	25.3393	1.83432e+06	114.566	Moon
2021-Feb-22 14:47:57.593	1.8642e+06	10845	0.0979447	6.72488	329.936	25.4158	1.83433e+06	116.471	Moon
2021-Feb-22 14:57:57.593	1.8648e+06	10846.7	0.0978601	6.72453	329.847	25.4958	1.83435e+06	118.36	Moon
2021-Feb-22 15:07:57.593	1.8654e+06	10848.5	0.0977726	6.72414	329.758	25.5792	1.83436e+06	120.234	Moon
2021-Feb-22 15:17:57.593	1.866e+06	10850.3	0.0976824	6.72371	329.669	25.6656	1.83438e+06	122.093	Moon
2021-Feb-22 15:27:57.593	1.8666e+06	10852.2	0.0975894	6.72325	329.58	25.7546	1.8344e+06	123.938	Moon
2021-Feb-22 15:37:57.593	1.8672e+06	10854.1	0.0974939	6.72275	329.491	25.846	1.83442e+06	125.77	Moon
2021-Feb-22 15:47:57.593	1.8678e+06	10856.1	0.0973961	6.72221	329.402	25.9395	1.83443e+06	127.589	Moon
2021-Feb-22 15:57:57.593	1.8684e+06	10858.1	0.0972961	6.72164	329.313	26.0347	1.83445e+06	129.396	Moon
2021-Feb-22 16:07:57.593	1.869e+06	10860.1	0.0971943	6.72103	329.224	26.1313	1.83447e+06	131.191	Moon
2021-Feb-22 16:17:57.593	1.8696e+06	10862.2	0.0970909	6.72038	329.135	26.2291	1.83449e+06	132.976	Moon
2021-Feb-22 16:27:57.593	1.8702e+06	10864.2	0.0969863	6.7197	329.046	26.3279	1.83451e+06	134.752	Moon
2021-Feb-22 16:37:57.593	1.8708e+06	10866.3	0.0968809	6.71898	328.956	26.4272	1.83453e+06	136.517	Moon
2021-Feb-22 16:47:57.593	1.8714e+06	10868.4	0.096775	6.71823	328.867	26.527	1.83455e+06	138.274	Moon
2021-Feb-22 16:57:57.593	1.872e+06	10870.4	0.0966689	6.71744	328.777	26.6269	1.83457e+06	140.023	Moon
2021-Feb-22 17:07:57.593	1.8726e+06	10872.4	0.0965633	6.71663	328.687	26.7268	1.83459e+06	141.765	Moon
2021-Feb-22 17:17:57.593	1.8732e+06	10874.4	0.0964584	6.71578	328.597	26.8265	1.83461e+06	143.499	Moon
2021-Feb-22 17:27:57.593	1.8738e+06	10876.3	0.0963547	6.7149	328.507	26.9257	1.83463e+06	145.227	Moon
2021-Feb-22 17:37:57.593	1.8744e+06	10878.2	0.0962527	6.714	328.416	27.0245	1.83465e+06	146.949	Moon
2021-Feb-22 17:47:57.593	1.875e+06	10880	0.0961528	6.71307	328.326	27.1226	1.83467e+06	148.665	Moon
2021-Feb-22 17:57:57.593	1.8756e+06	10881.8	0.0960556	6.71211	328.235	27.2199	1.83469e+06	150.376	Moon
2021-Feb-22 18:07:57.593	1.8762e+06	10883.5	0.0959613	6.71113	328.144	27.3163	1.83471e+06	152.083	Moon
2021-Feb-22 18:17:57.593	1.8768e+06	10885.2	0.0958706	6.71013	328.052	27.4118	1.83473e+06	153.785	Moon
2021-Feb-22 18:27:57.593	1.8774e+06	10886.7	0.0957838	6.70911	327.96	27.5063	1.83476e+06	155.484	Moon
2021-Feb-22 18:37:57.593	1.878e+06	10888.2	0.0957013	6.70807	327.868	27.5999	1.83478e+06	157.179	Moon
2021-Feb-22 18:47:57.593	1.8786e+06	10889.6	0.0956237	6.70702	327.776	27.6924	1.8348e+06	158.871	Moon
2021-Feb-22 18:57:57.593	1.8792e+06	10890.9	0.0955512	6.70596	327.683	27.784	1.83482e+06	160.56	Moon
2021-Feb-22 19:07:57.593	1.8798e+06	10892	0.0954842	6.70488	327.59	27.8746	1.83484e+06	162.247	Moon
2021-Feb-22 19:17:57.593	1.8804e+06	10893.1	0.0954231	6.7038	327.497	27.9644	1.83486e+06	163.931	Moon
2021-Feb-22 19:27:57.593	1.881e+06	10894.1	0.0953683	6.7027	327.403	28.0532	1.83489e+06	165.614	Moon
2021-Feb-22 19:37:57.593	1.8816e+06	10895	0.0953199	6.70161	327.309	28.1414	1.83491e+06	167.295	Moon
2021-Feb-22 19:47:57.593	1.8822e+06	10895.7	0.0952784	6.70051	327.215	28.2289	1.83493e+06	168.974	Moon
2021-Feb-22 19:57:57.593	1.8828e+06	10896.3	0.0952438	6.69941	327.12	28.3158	1.83496e+06	170.652	Moon
2021-Feb-22 20:07:57.593	1.8834e+06	10896.9	0.0952165	6.69832	327.025	28.4023	1.83498e+06	172.33	Moon
2021-Feb-22 20:17:57.593	1.884e+06	10897.3	0.0951965	6.69723	326.93	28.4885	1.83501e+06	174.006	Moon
2021-Feb-22 20:27:57.593	1.8846e+06	10897.5	0.095184	6.69614	326.835	28.5745	1.83503e+06	175.682	Moon
2021-Feb-22 20:37:57.593	1.8852e+06	10897.7	0.0951791	6.69507	326.739	28.6604	1.83506e+06	177.357	Moon
2021-Feb-22 20:47:57.593	1.8858e+06	10897.7	0.0951819	6.69401	326.643	28.7465	1.83509e+06	179.032	Moon
2021-Feb-22 20:57:57.593	1.8864e+06	10897.6	0.0951923	6.69296	326.546	28.8328	1.83512e+06	180.706	Moon
2021-Feb-22 21:07:57.593	1.887e+06	10897.4	0.0952103	6.69193	326.449	28.9195	1.83515e+06	182.381	Moon
2021-Feb-22 21:17:57.593	1.8876e+06	10897	0.095236	6.69092	326.352	29.0066	1.83518e+06	184.056	Moon
2021-Feb-22 21:27:57.593	1.8882e+06	10896.6	0.0952691	6.68993	326.255	29.0944	1.83521e+06	185.732	Moon
2021-Feb-22 21:37:57.593	1.8888e+06	10896	0.0953095	6.68895	326.157	29.183	1.83524e+06	187.408	Moon
2021-Feb-22 21:47:57.593	1.8894e+06	10895.3	0.0953572	6.68801	326.059	29.2725	1.83527e+06	189.084	Moon
2021-Feb-22 21:57:57.593	1.89e+06	10894.4	0.0954118	6.68709	325.961	29.3629	1.83531e+06	190.762	Moon
2021-Feb-22 22:07:57.593	1.8906e+06	10893.5	0.0954731	6.6862	325.863	29.4544	1.83534e+06	192.441	Moon
2021-Feb-22 22:17:57.593	1.8912e+06	10892.5	0.0955409	6.68533	325.764	29.5471	1.83538e+06	194.122	Moon
2021-Feb-22 22:27:57.593	1.8918e+06	10891.3	0.0956148	6.6845	325.666	29.641	1.83542e+06	195.804	Moon
2021-Feb-22 22:37:57.593	1.8924e+06	10890.1	0.0956946	6.6837	325.567	29.7362	1.83546e+06	197.488	Moon
2021-Feb-22 22:47:57.593	1.893e+06	10888.7	0.0957798	6.68294	325.468	29.8326	1.8355e+06	199.174	Moon
2021-Feb-22 22:57:57.593	1.8936e+06	10887.3	0.0958701	6.68221	325.368	29.9304	1.83554e+06	200.863	Moon
2021-Feb-22 23:07:57.593	1.8942e+06	10885.7	0.095965	6.68151	325.269	30.0294	1.83558e+06	202.554	Moon
2021-Feb-22 23:17:57.593	1.8948e+06	10884.1	0.0960642	6.68085	325.17	30.1297	1.83562e+06	204.249	Moon
2021-Feb-22 23:27:57.593	1.8954e+06	10882.4	0.0961673	6.68023	325.07	30.2313	1.83566e+06	205.947	Moon
2021-Feb-22 23:37:57.593	1.896e+06	10880.7	0.0962737	6.67965	324.97	30.3339	1.83571e+06	207.649	Moon
2021-Feb-22 23:47:57.593	1.8966e+06	10878.9	0.096383	6.67911	324.871	30.4377	1.83575e+06	209.356	Moon
2021-Feb-22 23:57:57.593	1.8972e+06	10877	0.0964948	6.67861	324.771	30.5423	1.8358e+06	211.067	Moon
2021-Feb-23 00:07:57.593	1.8978e+06	10875.1	0.0966085	6.67814	324.672	30.6478	1.83585e+06	212.784	Moon
2021-Feb-23 00:17:57.593	1.8984e+06	10873.1	0.0967238	6.67772	324.572	30.7539	1.83589e+06	214.506	Moon
2021-Feb-23 00:27:57.593	1.899e+06	10871.1	0.0968401	6.67733	324.472	30.8604	1.83594e+06	216.235	Moon
2021-Feb-23 00:37:57.593	1.8996e+06	10869	0.096957	6.67699	324.373	30.9672	1.83599e+06	217.97	Moon
2021-Feb-23 00:47:57.593	1.9002e+06	10867	0.0970741	6.67668	324.274	31.0741	1.83604e+06	219.713	Moon
2021-Feb-23 00:57:57.593	1.9008e+06	10864.9	0.0971909	6.67641	324.174	31.1807	1.83608e+06	221.463	Moon
2021-Feb-23 01:07:57.593	1.9014e+06	10862.8	0.097307	6.67618	324.075	31.2868	1.83613e+06	223.222	Moon
2021-Feb-23 01:17:57.593	1.902e+06	10860.7	0.097422	6.67598	323.976	31.3922	1.83618e+06	224.99	Moon
2021-Feb-23 01:27:57.593	1.9026e+06	10858.7	0.0975356	6.67582	323.877	31.4966	1.83623e+06	226.767	Moon
2021-Feb-23 01:37:57.593	1.9032e+06	10856.6	0.0976473	6.6757	323.779	31.5996	1.83627e+06	228.555	Moon
2021-Feb-23 01:47:57.593	1.9038e+06	10854.6	0.097757	6.6756	323.681	31.7009	1.83632e+06	230.354	Moon
2021-Feb-23 01:57:57.593	1.9044e+06	10852.7	0.0978642	6.67554	323.582	31.8002	1.83636e+06	232.165	Moon
2021-Feb-23 02:07:57.593	1.905e+06	10850.7	0.0979688	6.67551	323.485	31.8972	1.83641e+06	233.988	Moon
2021-Feb-23 02:17:57.593	1.9056e+06	10848.9	0.0980706	6.6755	323.387	31.9916	1.83645e+06	235.824	Moon
2021-Feb-23 02:27:57.593	1.9062e+06	10847	0.0981694	6.67552	323.29	32.0829	1.83649e+06	237.674	Moon
2021-Feb-23 02:37:57.593	1.9068e+06	10845.3	0.0982651	6.67555	323.193	32.1708	1.83653e+06	239.538	Moon
2021-Feb-23 02:47:57.593	1.9074e+06	10843.6	0.0983575	6.67562	323.096	32.255	1.83657e+06	241.417	Moon
2021-Feb-23 02:57:57.593	1.908e+06	10842.1	0.0984468	6.67569	323	32.3352	1.8366e+06	243.312	Moon
2021-Feb-23 03:07:57.593	1.9086e+06	10840.6	0.0985327	6.67579	322.904	32.4109	1.83664e+06	245.223	Moon
2021-Feb-23 03:17:57.593	1.9092e+06	10839.2	0.0986155	6.67589	322.808	32.4819	1.83667e+06	247.152	Moon
2021-Feb-23 03:27:57.593	1.9098e+06	10837.9	0.0986953	6.67601	322.713	32.5479	1.8367e+06	249.098	Moon
2021-Feb-23 03:37:57.593	1.9104e+06	10836.7	0.0987721	6.67613	322.618	32.6086	1.83672e+06	251.063	Moon
2021-Feb-23 03:47:57.593	1.911e+06	10835.7	0.0988461	6.67625	322.524	32.6636	1.83675e+06	253.046	Moon
2021-Feb-23 03:57:57.593	1.9116e+06	10834.8	0.0989177	6.67638	322.43	32.7128	1.83677e+06	255.05	Moon
2021-Feb-23 04:07:57.593	1.9122e+06	10834	0.098987	6.6765	322.336	32.7558	1.83679e+06	257.073	Moon
2021-Feb-23 04:17:57.593	1.9128e+06	10833.3	0.0990544	6.67662	322.242	32.7925	1.8368e+06	259.117	Moon
2021-Feb-23 04:27:57.593	1.9134e+06	10832.8	0.0991202	6.67673	322.149	32.8228	1.83681e+06	261.182	Moon
2021-Feb-23 04:37:57.593	1.914e+06	10832.4	0.0991848	6.67683	322.057	32.8464	1.83682e+06	263.269	Moon
2021-Feb-23 04:47:57.593	1.9146e+06	10832.2	0.0992486	6.67691	321.965	32.8632	1.83683e+06	265.377	Moon
2021-Feb-23 04:57:57.593	1.9152e+06	10832.1	0.099312	6.67697	321.873	32.8733	1.83683e+06	267.508	Moon
2021-Feb-23 05:07:57.593	1.9158e+06	10832.1	0.0993755	6.67702	321.781	32.8765	1.83683e+06	269.662	Moon
2021-Feb-23 05:17:57.593	1.9164e+06	10832.4	0.0994394	6.67704	321.69	32.8729	1.83682e+06	271.838	Moon
2021-Feb-23 05:27:57.593	1.917e+06	10832.7	0.0995042	6.67703	321.599	32.8625	1.83681e+06	274.037	Moon
2021-Feb-23 05:37:57.593	1.9176e+06	10833.2	0.0995705	6.67699	321.508	32.8455	1.8368e+06	276.259	Moon
2021-Feb-23 05:47:57.593	1.9182e+06	10833.9	0.0996385	6.67692	321.418	32.8219	1.83678e+06	278.504	Moon
2021-Feb-23 05:57:57.593	1.9188e+06	10834.7	0.0997087	6.67682	321.328	32.792	1.83676e+06	280.772	Moon
2021-Feb-23 06:07:57.593	1.9194e+06	10835.6	0.0997815	6.67668	321.238	32.756	1.83674e+06	283.063	Moon
2021-Feb-23 06:17:57.593	1.92e+06	10836.7	0.0998572	6.6765	321.148	32.7142	1.83672e+06	285.377	Moon
2021-Feb-23 06:27:57.593	1.9206e+06	10837.9	0.0999361	6.67628	321.058	32.6669	1.83669e+06	287.713	Moon
2021-Feb-23 06:37:57.593	1.9212e+06	10839.2	0.100018	6.67602	320.969	32.6144	1.83666e+06	290.072	Moon
2021-Feb-23 06:47:57.593	1.9218e+06	10840.7	0.100104	6.67571	320.88	32.5571	1.83662e+06	292.452	Moon
2021-Feb-23 06:57:57.593	1.9224e+06	10842.3	0.100194	6.67536	320.79	32.4954	1.83659e+06	294.854	Moon
2021-Feb-23 07:07:57.593	1.923e+06	10843.9	0.100288	6.67497	320.701	32.4299	1.83655e+06	297.276	Moon
2021-Feb-23 07:17:57.593	1.9236e+06	10845.7	0.100385	6.67452	320.612	32.3608	1.83651e+06	299.719	Moon
2021-Feb-23 07:27:57.593	1.9242e+06	10847.5	0.100486	6.67404	320.523	32.2887	1.83647e+06	302.182	Moon
2021-Feb-23 07:37:57.593	1.9248e+06	10849.4	0.10059	6.6735	320.434	32.2142	1.83642e+06	304.663	Moon
2021-Feb-23 07:47:57.593	1.9254e+06	10851.4	0.100698	6.67292	320.344	32.1375	1.83638e+06	307.163	Moon
2021-Feb-23 07:57:57.593	1.926e+06	10853.4	0.100809	6.67229	320.255	32.0593	1.83633e+06	309.68	Moon
2021-Feb-23 08:07:57.593	1.9266e+06	10855.5	0.100921	6.67162	320.165	31.9801	1.83629e+06	312.214	Moon
2021-Feb-23 08:17:57.593	1.9272e+06	10857.5	0.101036	6.67091	320.076	31.9001	1.83624e+06	314.764	Moon
2021-Feb-23 08:27:57.593	1.9278e+06	10859.6	0.101152	6.67015	319.986	31.82	1.83619e+06	317.329	Moon
2021-Feb-23 08:37:57.593	1.9284e+06	10861.7	0.101269	6.66936	319.895	31.74	1.83614e+06	319.908	Moon
2021-Feb-23 08:47:57.593	1.929e+06	10863.7	0.101386	6.66853	319.805	31.6606	1.8361e+06	322.5	Moon
2021-Feb-23 08:57:57.593	1.9296e+06	10865.7	0.101501	6.66766	319.714	31.582	1.83605e+06	325.105	Moon
2021-Feb-23 09:07:57.593	1.9302e+06	10867.7	0.101615	6.66676	319.623	31.5045	1.836e+06	327.721	Moon
2021-Feb-23 09:17:57.593	1.9308e+06	10869.6	0.101727	6.66584	319.532	31.4285	1.83596e+06	330.347	Moon
2021-Feb-23 09:27:57.593	1.9314e+06	10871.4	0.101835	6.66489	319.44	31.354	1.83592e+06	332.983	Moon
2021-Feb-23 09:37:57.593	1.932e+06	10873.2	0.101939	6.66392	319.347	31.2811	1.83588e+06	335.628	Moon
2021-Feb-23 09:47:57.593	1.9326e+06	10874.8	0.102038	6.66293	319.255	31.2101	1.83584e+06	338.28	Moon
2021-Feb-23 09:57:57.593	1.9332e+06	10876.3	0.102131	6.66192	319.162	31.1408	1.8358e+06	340.939	Moon
2021-Feb-23 10:07:57.593	1.9338e+06	10877.7	0.102217	6.66091	319.068	31.0732	1.83576e+06	343.604	Moon
2021-Feb-23 10:17:57.593	1.9344e+06	10878.9	0.102295	6.6599	318.974	31.0074	1.83573e+06	346.274	Moon
2021-Feb-23 10:27:57.593	1.935e+06	10880	0.102366	6.65888	318.88	30.9431	1.8357e+06	348.949	Moon
2021-Feb-23 10:37:57.593	1.9356e+06	10880.9	0.102428	6.65786	318.785	30.8802	1.83567e+06	351.627	Moon
2021-Feb-23 10:47:57.593	1.9362e+06	10881.7	0.10248	6.65685	318.689	30.8186	1.83564e+06	354.307	Moon
2021-Feb-23 10:57:57.593	1.9368e+06	10882.3	0.102523	6.65586	318.594	30.7579	1.83562e+06	356.989	Moon
2021-Feb-23 11:07:57.593	1.9374e+06	10882.8	0.102556	6.65488	318.497	30.6979	1.8356e+06	359.672	Moon
2021-Feb-23 11:17:57.593	1.938e+06	10883	0.102579	6.65392	318.401	30.6384	1.93746e+06	2.35548	Moon
2021-Feb-23 11:27:57.593	1.9386e+06	10883.1	0.102591	6.65299	318.303	30.5791	1.93745e+06	5.038	Moon
2021-Feb-23 11:37:57.593	1.9392e+06	10883	0.102593	6.65208	318.206	30.5196	1.93743e+06	7.71906	Moon
2021-Feb-23 11:47:57.593	1.9398e+06	10882.7	0.102584	6.65121	318.108	30.4598	1.93742e+06	10.3979	Moon
2021-Feb-23 11:57:57.593	1.9404e+06	10882.2	0.102566	6.65037	318.01	30.3993	1.9374e+06	13.0737	Moon
2021-Feb-23 12:07:57.593	1.941e+06	10881.6	0.102537	6.64957	317.911	30.3378	1.93738e+06	15.7457	Moon
2021-Feb-23 12:17:57.593	1.9416e+06	10880.8	0.1025	6.64882	317.813	30.2752	1.93737e+06	18.4131	Moon
2021-Feb-23 12:27:57.593	1.9422e+06	10879.8	0.102453	6.6481	317.714	30.2112	1.93735e+06	21.0751	Moon
2021-Feb-23 12:37:57.593	1.9428e+06	10878.7	0.102399	6.64743	317.614	30.1457	1.93734e+06	23.7309	Moon
2021-Feb-23 12:47:57.593	1.9434e+06	10877.4	0.102337	6.64681	317.515	30.0785	1.93732e+06	26.3798	Moon
2021-Feb-23 12:57:57.593	1.944e+06	10876	0.102268	6.64624	317.415	30.0095	1.9373e+06	29.0208	Moon
2021-Feb-23 13:07:57.593	1.9446e+06	10874.5	0.102192	6.64572	317.315	29.9387	1.93728e+06	31.6532	Moon
2021-Feb-23 13:17:57.593	1.9452e+06	10872.9	0.102112	6.64525	317.215	29.866	1.93726e+06	34.2762	Moon
2021-Feb-23 13:27:57.593	1.9458e+06	10871.1	0.102027	6.64483	317.116	29.7916	1.93724e+06	36.8889	Moon
2021-Feb-23 13:37:57.593	1.9464e+06	10869.3	0.101938	6.64447	317.016	29.7156	1.93722e+06	39.4905	Moon
2021-Feb-23 13:47:57.593	1.947e+06	10867.4	0.101846	6.64415	316.916	29.638	1.9372e+06	42.0801	Moon
2021-Feb-23 13:57:57.593	1.9476e+06	10865.4	0.101753	6.64388	316.816	29.5591	1.93718e+06	44.657	Moon
2021-Feb-23 14:07:57.593	1.9482e+06	10863.4	0.101658	6.64367	316.716	29.4791	1.93716e+06	47.2204	Moon
2021-Feb-23 14:17:57.593	1.9488e+06	10861.3	0.101562	6.6435	316.617	29.3983	1.93714e+06	49.7693	Moon
2021-Feb-23 14:27:57.593	1.9494e+06	10859.2	0.101466	6.64337	316.517	29.317	1.93712e+06	52.3031	Moon
2021-Feb-23 14:37:57.593	1.95e+06	10857.1	0.101371	6.64329	316.418	29.2356	1.9371e+06	54.8209	Moon
2021-Feb-23 14:47:57.593	1.9506e+06	10855.1	0.101277	6.64325	316.319	29.1545	1.93708e+06	57.3219	Moon
2021-Feb-23 14:57:57.593	1.9512e+06	10853	0.101185	6.64325	316.221	29.074	1.93706e+06	59.8056	Moon
2021-Feb-23 15:07:57.593	1.9518e+06	10851	0.101095	6.64328	316.123	28.9946	1.93704e+06	62.2711	Moon
2021-Feb-23 15:17:57.593	1.9524e+06	10849	0.101007	6.64334	316.025	28.9167	1.93702e+06	64.7178	Moon
2021-Feb-23 15:27:57.593	1.953e+06	10847.1	0.100921	6.64344	315.927	28.8407	1.937e+06	67.1451	Moon
2021-Feb-23 15:37:57.593	1.9536e+06	10845.2	0.100838	6.64355	315.83	28.7671	1.93698e+06	69.5524	Moon
2021-Feb-23 15:47:57.593	1.9542e+06	10843.4	0.100758	6.64369	315.733	28.6963	1.93697e+06	71.9392	Moon
2021-Feb-23 15:57:57.593	1.9548e+06	10841.7	0.100681	6.64384	315.636	28.6287	1.93695e+06	74.305	Moon
2021-Feb-23 16:07:57.593	1.9554e+06	10840.1	0.100607	6.64401	315.54	28.5648	1.93693e+06	76.6495	Moon
2021-Feb-23 16:17:57.593	1.956e+06	10838.7	0.100535	6.64418	315.445	28.5048	1.93692e+06	78.9722	Moon
2021-Feb-23 16:27:57.593	1.9566e+06	10837.3	0.100465	6.64436	315.35	28.4492	1.9369e+06	81.2728	Moon
2021-Feb-23 16:37:57.593	1.9572e+06	10836	0.100397	6.64453	315.255	28.3983	1.93689e+06	83.5512	Moon
2021-Feb-23 16:47:57.593	1.9578e+06	10834.9	0.100331	6.64471	315.161	28.3524	1.93688e+06	85.8072	Moon
2021-Feb-23 16:57:57.593	1.9584e+06	10833.9	0.100266	6.64487	315.067	28.3117	1.93687e+06	88.0407	Moon
2021-Feb-23 17:07:57.593	1.959e+06	10833.1	0.100203	6.64502	314.973	28.2765	1.93686e+06	90.2516	Moon
2021-Feb-23 17:17:57.593	1.9596e+06	10832.4	0.10014	6.64515	314.88	28.2469	1.93685e+06	92.4399	Moon
2021-Feb-23 17:27:57.593	1.9602e+06	10831.8	0.100077	6.64527	314.788	28.2231	1.93684e+06	94.6058	Moon
2021-Feb-23 17:37:57.593	1.9608e+06	10831.4	0.100013	6.64535	314.696	28.2052	1.93684e+06	96.7494	Moon
2021-Feb-23 17:47:57.593	1.9614e+06	10831.1	0.0999492	6.64541	314.604	28.1933	1.93683e+06	98.8708	Moon
2021-Feb-23 17:57:57.593	1.962e+06	10831	0.099884	6.64544	314.513	28.1874	1.93683e+06	100.97	Moon
2021-Feb-23 18:07:57.593	1.9626e+06	10831	0.0998171	6.64543	314.422	28.1875	1.93683e+06	103.049	Moon
2021-Feb-23 18:17:57.593	1.9632e+06	10831.1	0.0997481	6.64539	314.331	28.1935	1.93683e+06	105.105	Moon
2021-Feb-23 18:27:57.593	1.9638e+06	10831.5	0.0996767	6.6453	314.241	28.2055	1.93683e+06	107.142	Moon
2021-Feb-23 18:37:57.593	1.9644e+06	10831.9	0.0996025	6.64517	314.151	28.2233	1.93683e+06	109.157	Moon
2021-Feb-23 18:47:57.593	1.965e+06	10832.5	0.0995251	6.64499	314.061	28.2467	1.93683e+06	111.153	Moon
2021-Feb-23 18:57:57.593	1.9656e+06	10833.2	0.0994442	6.64476	313.971	28.2757	1.93683e+06	113.13	Moon
2021-Feb-23 19:07:57.593	1.9662e+06	10834.1	0.0993595	6.64448	313.882	28.31	1.93684e+06	115.088	Moon
