Date	Time	X	Y	Z	R	Vx	Vy	Vz	inc
2021-Feb-09 16:57:57.593	748800	7673.67	8509.37	799.84	11486.3	-0.431301	0.460478	-0.0554492	6.68244
2021-Feb-09 17:07:57.593	749400	7410.44	8780.68	766.111	11515.3	-0.445947	0.443765	-0.0569628	6.68187
2021-Feb-09 17:17:57.593	750000	7138.62	9041.84	731.497	11543.4	-0.459973	0.426668	-0.058399	6.68124
2021-Feb-09 17:27:57.593	750600	6858.57	9292.63	696.045	11570.5	-0.473375	0.409208	-0.0597577	6.68054
2021-Feb-09 17:37:57.593	751200	6570.66	9532.85	659.801	11596.7	-0.486148	0.391406	-0.0610387	6.67978
2021-Feb-09 17:47:57.593	751800	6275.28	9762.28	622.812	11621.9	-0.498289	0.373284	-0.0622419	6.67895
2021-Feb-09 17:57:57.593	752400	5972.81	9980.75	585.125	11646.1	-0.509796	0.354861	-0.0633671	6.67806
2021-Feb-09 18:07:57.593	753000	5663.62	10188.1	546.787	11669.3	-0.520666	0.336157	-0.0644144	6.6771
2021-Feb-09 18:17:57.593	753600	5348.1	10384.1	507.844	11691.4	-0.530898	0.317193	-0.0653837	6.67607
2021-Feb-09 18:27:57.593	754200	5026.63	10568.7	468.343	11712.5	-0.540489	0.297987	-0.0662752	6.67498
2021-Feb-09 18:37:57.593	754800	4699.6	10741.7	428.331	11732.6	-0.549439	0.278558	-0.0670889	6.67381
2021-Feb-09 18:47:57.593	755400	4367.39	10902.9	387.854	11751.5	-0.557747	0.258925	-0.0678248	6.67259
2021-Feb-09 18:57:57.593	756000	4030.39	11052.4	346.959	11769.4	-0.565411	0.239105	-0.0684832	6.6713
2021-Feb-09 19:07:57.593	756600	3688.99	11189.8	305.693	11786.2	-0.572431	0.219117	-0.0690642	6.66994
2021-Feb-09 19:17:57.593	757200	3343.56	11315.3	264.102	11801.9	-0.578807	0.198979	-0.0695681	6.66853
2021-Feb-09 19:27:57.593	757800	2994.51	11428.6	222.232	11816.5	-0.584539	0.178707	-0.0699949	6.66705
2021-Feb-09 19:37:57.593	758400	2642.2	11529.7	180.129	11830	-0.589627	0.15832	-0.070345	6.66552
2021-Feb-09 19:47:57.593	759000	2287.04	11618.6	137.839	11842.3	-0.594071	0.137832	-0.0706186	6.66393
2021-Feb-09 19:57:57.593	759600	1929.4	11695.1	95.4085	11853.6	-0.597872	0.117263	-0.0708159	6.66228
2021-Feb-09 20:07:57.593	760200	1569.68	11759.3	52.8825	11863.7	-0.60103	0.0966266	-0.0709373	6.66059
2021-Feb-09 20:17:57.593	760800	1208.25	11811.1	10.3067	11872.7	-0.603545	0.0759407	-0.0709831	6.65885
2021-Feb-09 20:27:57.593	761400	845.505	11850.4	-32.2736	11880.6	-0.60542	0.0552212	-0.0709535	6.65707
2021-Feb-09 20:37:57.593	762000	481.828	11877.3	-74.8135	11887.3	-0.606655	0.0344841	-0.070849	6.65524
2021-Feb-09 20:47:57.593	762600	117.602	11891.8	-117.268	11892.9	-0.607251	0.0137452	-0.0706698	6.65338
2021-Feb-09 20:57:57.593	763200	-246.791	11893.8	-159.592	11897.4	-0.607209	-0.00697949	-0.0704163	6.65148
2021-Feb-09 21:07:57.593	763800	-610.967	11883.4	-201.742	11900.8	-0.60653	-0.0276743	-0.0700889	6.64955
2021-Feb-09 21:17:57.593	764400	-974.546	11860.6	-243.673	11903.1	-0.605217	-0.0483236	-0.069688	6.6476
2021-Feb-09 21:27:57.593	765000	-1337.15	11825.4	-285.341	11904.2	-0.603271	-0.0689116	-0.069214	6.64563
2021-Feb-09 21:37:57.593	765600	-1698.39	11777.9	-326.703	11904.2	-0.600693	-0.0894228	-0.0686672	6.64363
2021-Feb-09 21:47:57.593	766200	-2057.9	11718.1	-367.714	11903.2	-0.597486	-0.109841	-0.0680482	6.64163
2021-Feb-09 21:57:57.593	766800	-2415.29	11646.1	-408.333	11901	-0.593652	-0.130152	-0.0673575	6.63961
2021-Feb-09 22:07:57.593	767400	-2770.2	11562	-448.515	11897.7	-0.589192	-0.150339	-0.0665953	6.63759
2021-Feb-09 22:17:57.593	768000	-3122.24	11465.7	-488.219	11893.3	-0.584109	-0.170386	-0.0657624	6.63557
2021-Feb-09 22:27:57.593	768600	-3471.05	11357.5	-527.401	11887.8	-0.578405	-0.190278	-0.064859	6.63356
2021-Feb-09 22:37:57.593	769200	-3816.25	11237.4	-566.02	11881.3	-0.572084	-0.209999	-0.0638859	6.63155
2021-Feb-09 22:47:57.593	769800	-4157.47	11105.6	-604.035	11873.6	-0.565148	-0.229533	-0.0628435	6.62956
2021-Feb-09 22:57:57.593	770400	-4494.35	10962	-641.403	11864.9	-0.557599	-0.248864	-0.0617325	6.62758
2021-Feb-09 23:07:57.593	771000	-4826.51	10806.9	-678.083	11855.2	-0.549442	-0.267976	-0.0605533	6.62563
2021-Feb-09 23:17:57.593	771600	-5153.6	10640.5	-714.036	11844.4	-0.54068	-0.286852	-0.0593067	6.6237
2021-Feb-09 23:27:57.593	772200	-5475.25	10462.8	-749.221	11832.5	-0.531315	-0.305477	-0.0579933	6.6218
2021-Feb-09 23:37:57.593	772800	-5791.1	10273.9	-783.597	11819.7	-0.521353	-0.323834	-0.0566138	6.61994
2021-Feb-09 23:47:57.593	773400	-6100.8	10074.2	-817.126	11805.8	-0.510798	-0.341906	-0.0551688	6.61812
2021-Feb-09 23:57:57.593	774000	-6403.98	9863.69	-849.769	11790.9	-0.499653	-0.359676	-0.0536592	6.61634
2021-Feb-10 00:07:57.593	774600	-6700.3	9642.62	-881.486	11775	-0.487924	-0.377128	-0.0520858	6.6146
2021-Feb-10 00:17:57.593	775200	-6989.41	9411.18	-912.24	11758.2	-0.475615	-0.394243	-0.0504493	6.61292
2021-Feb-10 00:27:57.593	775800	-7270.96	9169.57	-941.994	11740.3	-0.462732	-0.411006	-0.0487507	6.61129
2021-Feb-10 00:37:57.593	776400	-7544.62	8918.02	-970.709	11721.5	-0.449282	-0.427398	-0.0469909	6.60971
2021-Feb-10 00:47:57.593	777000	-7810.03	8656.75	-998.351	11701.8	-0.435269	-0.443402	-0.0451707	6.60819
2021-Feb-10 00:57:57.593	777600	-8066.86	8385.99	-1024.88	11681.2	-0.420701	-0.458999	-0.0432913	6.60674
2021-Feb-10 01:07:57.593	778200	-8314.79	8106	-1050.27	11659.6	-0.405584	-0.474172	-0.0413537	6.60535
2021-Feb-10 01:17:57.593	778800	-8553.49	7817.04	-1074.48	11637.1	-0.389927	-0.488902	-0.0393591	6.60402
2021-Feb-10 01:27:57.593	779400	-8782.63	7519.38	-1097.47	11613.8	-0.373737	-0.503171	-0.0373086	6.60277
2021-Feb-10 01:37:57.593	780000	-9001.9	7213.3	-1119.21	11589.6	-0.357023	-0.516959	-0.0352034	6.60158
2021-Feb-10 01:47:57.593	780600	-9210.98	6899.09	-1139.68	11564.5	-0.339793	-0.530249	-0.033045	6.60047
2021-Feb-10 01:57:57.593	781200	-9409.58	6577.07	-1158.84	11538.7	-0.322058	-0.54302	-0.0308346	6.59942
2021-Feb-10 02:07:57.593	781800	-9597.38	6247.54	-1176.65	11512	-0.303828	-0.555254	-0.0285738	6.59845
2021-Feb-10 02:17:57.593	782400	-9774.1	5910.84	-1193.1	11484.5	-0.285114	-0.566931	-0.026264	6.59755
2021-Feb-10 02:27:57.593	783000	-9939.45	5567.3	-1208.14	11456.3	-0.265928	-0.578032	-0.023907	6.59673
2021-Feb-10 02:37:57.593	783600	-10093.1	5217.28	-1221.75	11427.4	-0.246282	-0.588536	-0.0215044	6.59598
2021-Feb-10 02:47:57.593	784200	-10234.9	4861.14	-1233.91	11397.7	-0.22619	-0.598424	-0.0190581	6.5953
2021-Feb-10 02:57:57.593	784800	-10364.5	4499.26	-1244.59	11367.3	-0.205665	-0.607676	-0.0165698	6.59469
2021-Feb-10 03:07:57.593	785400	-10481.7	4132.02	-1253.77	11336.3	-0.184722	-0.616272	-0.0140418	6.59415
2021-Feb-10 03:17:57.593	786000	-10586.1	3759.83	-1261.42	11304.6	-0.163378	-0.624192	-0.0114759	6.59368
2021-Feb-10 03:27:57.593	786600	-10677.6	3383.09	-1267.51	11272.3	-0.141649	-0.631415	-0.00887456	6.59328
2021-Feb-10 03:37:57.593	787200	-10756	3002.23	-1272.04	11239.4	-0.119553	-0.637921	-0.00623998	6.59294
2021-Feb-10 03:47:57.593	787800	-10821.1	2617.69	-1274.97	11205.9	-0.0971096	-0.643691	-0.00357465	6.59266
2021-Feb-10 03:57:57.593	788400	-10872.5	2229.92	-1276.3	11172	-0.0743377	-0.648704	-0.000881128	6.59244
2021-Feb-10 04:07:57.593	789000	-10910.2	1839.36	-1276.01	11137.5	-0.0512587	-0.652941	0.00183788	6.59228
2021-Feb-10 04:17:57.593	789600	-10934	1446.5	-1274.07	11102.6	-0.0278951	-0.656382	0.00457954	6.59217
2021-Feb-10 04:27:57.593	790200	-10943.6	1051.83	-1270.49	11067.2	-0.0042701	-0.659007	0.00734089	6.5921
2021-Feb-10 04:37:57.593	790800	-10939.1	655.82	-1265.24	11031.5	0.0195914	-0.660798	0.0101188	6.59208
2021-Feb-10 04:47:57.593	791400	-10920.1	258.996	-1258.32	10995.4	0.0436635	-0.661737	0.0129101	6.5921
2021-Feb-10 04:57:57.593	792000	-10886.6	-138.131	-1249.73	10959	0.0679187	-0.661804	0.0157113	6.59216
2021-Feb-10 05:07:57.593	792600	-10838.6	-535.033	-1239.45	10922.3	0.0923285	-0.660983	0.018519	6.59225
2021-Feb-10 05:17:57.593	793200	-10775.8	-931.171	-1227.49	10885.4	0.116863	-0.659256	0.0213293	6.59236
2021-Feb-10 05:27:57.593	793800	-10698.3	-1326	-1213.84	10848.3	0.14149	-0.656607	0.0241385	6.5925
2021-Feb-10 05:37:57.593	794400	-10606	-1718.95	-1198.51	10811	0.166177	-0.653022	0.0269426	6.59265
2021-Feb-10 05:47:57.593	795000	-10498.9	-2109.47	-1181.49	10773.7	0.190889	-0.648485	0.0297374	6.59282
2021-Feb-10 05:57:57.593	795600	-10376.9	-2496.98	-1162.81	10736.3	0.215592	-0.642984	0.0325186	6.59299
2021-Feb-10 06:07:57.593	796200	-10240.2	-2880.9	-1142.46	10698.9	0.240246	-0.636506	0.0352818	6.59316
2021-Feb-10 06:17:57.593	796800	-10088.6	-3260.63	-1120.46	10661.5	0.264814	-0.62904	0.0380223	6.59333
2021-Feb-10 06:27:57.593	797400	-9922.41	-3635.59	-1096.82	10624.3	0.289256	-0.620578	0.0407354	6.59349
2021-Feb-10 06:37:57.593	798000	-9741.56	-4005.16	-1071.57	10587.1	0.31353	-0.611112	0.0434163	6.59364
2021-Feb-10 06:47:57.593	798600	-9546.21	-4368.76	-1044.72	10550.2	0.337592	-0.600635	0.0460598	6.59376
2021-Feb-10 06:57:57.593	799200	-9336.49	-4725.76	-1016.29	10513.6	0.361399	-0.589144	0.0486609	6.59387
2021-Feb-10 07:07:57.593	799800	-9112.57	-5075.56	-986.322	10477.3	0.384905	-0.576636	0.0512143	6.59394
2021-Feb-10 07:17:57.593	800400	-8874.65	-5417.55	-954.834	10441.3	0.408063	-0.563111	0.0537146	6.59398
2021-Feb-10 07:27:57.593	801000	-8622.95	-5751.13	-921.865	10405.8	0.430826	-0.548573	0.0561563	6.59399
2021-Feb-10 07:37:57.593	801600	-8357.73	-6075.67	-887.449	10370.8	0.453145	-0.533025	0.0585339	6.59395
2021-Feb-10 07:47:57.593	802200	-8079.26	-6390.59	-851.628	10336.3	0.47497	-0.516476	0.0608418	6.59386
2021-Feb-10 07:57:57.593	802800	-7787.85	-6695.28	-814.445	10302.5	0.49625	-0.498936	0.0630743	6.59373
2021-Feb-10 08:07:57.593	803400	-7483.85	-6989.15	-775.946	10269.3	0.516936	-0.480418	0.0652257	6.59354
2021-Feb-10 08:17:57.593	804000	-7167.63	-7271.62	-736.183	10236.9	0.536976	-0.460937	0.0672905	6.5933
2021-Feb-10 08:27:57.593	804600	-6839.59	-7542.11	-695.209	10205.2	0.556318	-0.440515	0.0692628	6.593
2021-Feb-10 08:37:57.593	805200	-6500.17	-7800.08	-653.081	10174.5	0.574912	-0.419172	0.0711372	6.59264
2021-Feb-10 08:47:57.593	805800	-6149.83	-8044.96	-609.859	10144.6	0.592706	-0.396935	0.072908	6.59222
2021-Feb-10 08:57:57.593	806400	-5789.06	-8276.25	-565.608	10115.8	0.609649	-0.373834	0.0745699	6.59174
2021-Feb-10 09:07:57.593	807000	-5418.4	-8493.42	-520.393	10088	0.625693	-0.349901	0.0761176	6.59119
2021-Feb-10 09:17:57.593	807600	-5038.39	-8695.99	-474.287	10061.3	0.640788	-0.325172	0.0775458	6.59057
2021-Feb-10 09:27:57.593	808200	-4649.62	-8883.5	-427.36	10035.8	0.654887	-0.299687	0.0788498	6.58989
2021-Feb-10 09:37:57.593	808800	-4252.7	-9055.49	-379.69	10011.6	0.667944	-0.27349	0.0800247	6.58915
2021-Feb-10 09:47:57.593	809400	-3848.27	-9211.57	-331.356	9988.59	0.679916	-0.246626	0.0810663	6.58834
2021-Feb-10 09:57:57.593	810000	-3436.99	-9351.34	-282.438	9966.95	0.69076	-0.219147	0.0819702	6.58747
2021-Feb-10 10:07:57.593	810600	-3019.55	-9474.44	-233.02	9946.71	0.700439	-0.191105	0.0827328	6.58654
2021-Feb-10 10:17:57.593	811200	-2596.66	-9580.57	-183.188	9927.92	0.708916	-0.162556	0.0833506	6.58555
2021-Feb-10 10:27:57.593	811800	-2169.06	-9669.43	-133.03	9910.62	0.716157	-0.13356	0.0838205	6.5845
2021-Feb-10 10:37:57.593	812400	-1737.49	-9740.77	-82.6358	9894.87	0.722134	-0.104178	0.0841399	6.5834
2021-Feb-10 10:47:57.593	813000	-1302.72	-9794.39	-32.0958	9880.7	0.726819	-0.074475	0.0843067	6.58226
2021-Feb-10 10:57:57.593	813600	-865.53	-9830.1	18.4977	9868.15	0.730192	-0.0445171	0.0843192	6.58106
2021-Feb-10 11:07:57.593	814200	-426.716	-9847.78	69.0517	9857.26	0.732233	-0.0143728	0.0841762	6.57982
2021-Feb-10 11:17:57.593	814800	12.9204	-9847.32	119.473	9848.06	0.73293	0.015888	0.083877	6.57855
2021-Feb-10 11:27:57.593	815400	452.569	-9828.7	169.667	9840.58	0.732273	0.0461941	0.0834214	6.57724
2021-Feb-10 11:37:57.593	816000	891.415	-9791.9	219.541	9834.84	0.730256	0.0764735	0.0828099	6.5759
2021-Feb-10 11:47:57.593	816600	1328.64	-9736.95	269.001	9830.86	0.726882	0.106654	0.0820433	6.57454
2021-Feb-10 11:57:57.593	817200	1763.44	-9663.94	317.954	9828.66	0.722153	0.136662	0.0811232	6.57317
2021-Feb-10 12:07:57.593	817800	2195	-9573	366.309	9828.25	0.716079	0.166426	0.0800516	6.57178
2021-Feb-10 12:17:57.593	818400	2622.51	-9464.28	413.977	9829.63	0.708676	0.195875	0.0788309	6.57038
2021-Feb-10 12:27:57.593	819000	3045.18	-9338.01	460.868	9832.8	0.699961	0.224937	0.0774644	6.56898
2021-Feb-10 12:37:57.593	819600	3462.24	-9194.44	506.895	9837.77	0.689958	0.253544	0.0759555	6.56758
2021-Feb-10 12:47:57.593	820200	3872.92	-9033.85	551.975	9844.52	0.678694	0.281628	0.0743084	6.5662
2021-Feb-10 12:57:57.593	820800	4276.47	-8856.59	596.027	9853.05	0.666203	0.309125	0.0725275	6.56483
2021-Feb-10 13:07:57.593	821400	4672.16	-8663.02	638.97	9863.33	0.65252	0.335973	0.0706178	6.56347
2021-Feb-10 13:17:57.593	822000	5059.3	-8453.54	680.731	9875.34	0.637684	0.362111	0.0685847	6.56215
2021-Feb-10 13:27:57.593	822600	5437.19	-8228.62	721.235	9889.05	0.62174	0.387483	0.0664338	6.56085
2021-Feb-10 13:37:57.593	823200	5805.2	-7988.71	760.415	9904.45	0.604732	0.412037	0.0641712	6.5596
2021-Feb-10 13:47:57.593	823800	6162.7	-7734.32	798.205	9921.48	0.586712	0.435722	0.0618032	6.55838
2021-Feb-10 13:57:57.593	824400	6509.1	-7466	834.544	9940.12	0.567731	0.458493	0.0593363	6.5572
2021-Feb-10 14:07:57.593	825000	6843.83	-7184.3	869.375	9960.32	0.547843	0.480309	0.0567774	6.55608
2021-Feb-10 14:17:57.593	825600	7166.37	-6889.8	902.645	9982.03	0.527103	0.50113	0.0541333	6.555
2021-Feb-10 14:27:57.593	826200	7476.23	-6583.12	934.304	10005.2	0.50557	0.520925	0.0514111	6.55398
2021-Feb-10 14:37:57.593	826800	7772.94	-6264.87	964.308	10029.8	0.483302	0.539662	0.0486179	6.55303
2021-Feb-10 14:47:57.593	827400	8056.08	-5935.71	992.616	10055.8	0.460358	0.557317	0.0457609	6.55213
2021-Feb-10 14:57:57.593	828000	8325.27	-5596.28	1019.19	10083	0.436799	0.573867	0.0428473	6.55129
2021-Feb-10 15:07:57.593	828600	8580.15	-5247.26	1044.01	10111.5	0.412684	0.589297	0.0398842	6.55052
2021-Feb-10 15:17:57.593	829200	8820.41	-4889.32	1067.03	10141.2	0.388074	0.603591	0.0368786	6.54982
2021-Feb-10 15:27:57.593	829800	9045.77	-4523.14	1088.24	10172	0.363027	0.61674	0.0338376	6.54918
2021-Feb-10 15:37:57.593	830400	9255.99	-4149.43	1107.61	10203.8	0.337604	0.628738	0.0307681	6.54862
2021-Feb-10 15:47:57.593	831000	9450.85	-3768.85	1125.13	10236.6	0.311861	0.639582	0.0276767	6.54812
2021-Feb-10 15:57:57.593	831600	9630.19	-3382.12	1140.8	10270.4	0.285856	0.649273	0.02457	6.54769
2021-Feb-10 16:07:57.593	832200	9793.85	-2989.92	1154.6	10305	0.259644	0.657816	0.0214543	6.54732
2021-Feb-10 16:17:57.593	832800	9941.74	-2592.93	1166.53	10340.3	0.233279	0.665215	0.0183358	6.54702
2021-Feb-10 16:27:57.593	833400	10073.8	-2191.85	1176.58	10376.4	0.206814	0.671481	0.0152203	6.54679
2021-Feb-10 16:37:57.593	834000	10189.9	-1787.34	1184.77	10413.1	0.180299	0.676627	0.0121136	6.54662
2021-Feb-10 16:47:57.593	834600	10290.1	-1380.08	1191.1	10450.4	0.153783	0.680665	0.00902111	6.5465
2021-Feb-10 16:57:57.593	835200	10374.5	-970.717	1195.59	10488.2	0.127313	0.683613	0.00594796	6.54645
2021-Feb-10 17:07:57.593	835800	10442.9	-559.913	1198.23	10526.4	0.100933	0.685489	0.00289911	6.54645
2021-Feb-10 17:17:57.593	836400	10495.6	-148.3	1199.05	10564.9	0.0746862	0.686313	-0.000120797	6.54649
2021-Feb-10 17:27:57.593	837000	10532.6	263.498	1198.07	10603.8	0.048613	0.686106	-0.00310734	6.54659
2021-Feb-10 17:37:57.593	837600	10554	674.868	1195.31	10642.9	0.0227521	0.684892	-0.00605636	6.54673
2021-Feb-10 17:47:57.593	838200	10560	1085.21	1190.8	10682.2	-0.00286017	0.682694	-0.00896398	6.54691
2021-Feb-10 17:57:57.593	838800	10550.6	1493.95	1184.55	10721.5	-0.0281894	0.679537	-0.0118265	6.54712
2021-Feb-10 18:07:57.593	839400	10526.2	1900.51	1176.6	10760.9	-0.0532032	0.675447	-0.0146407	6.54736
2021-Feb-10 18:17:57.593	840000	10486.8	2304.35	1166.97	10800.3	-0.0778712	0.670451	-0.0174032	6.54763
2021-Feb-10 18:27:57.593	840600	10432.8	2704.92	1155.71	10839.6	-0.102165	0.664576	-0.0201111	6.54791
2021-Feb-10 18:37:57.593	841200	10364.3	3101.71	1142.83	10878.7	-0.126059	0.657848	-0.0227618	6.54821
2021-Feb-10 18:47:57.593	841800	10281.6	3494.21	1128.39	10917.6	-0.149527	0.650297	-0.0253528	6.54852
2021-Feb-10 18:57:57.593	842400	10185	3881.95	1112.41	10956.3	-0.172546	0.641948	-0.0278818	6.54884
2021-Feb-10 19:07:57.593	843000	10074.6	4264.44	1094.93	10994.7	-0.195097	0.632831	-0.0303466	6.54915
2021-Feb-10 19:17:57.593	843600	9950.93	4641.24	1075.99	11032.7	-0.217158	0.622974	-0.0327454	6.54946
2021-Feb-10 19:27:57.593	844200	9814.14	5011.9	1055.63	11070.3	-0.238713	0.612403	-0.0350765	6.54976
2021-Feb-10 19:37:57.593	844800	9664.57	5376.02	1033.9	11107.4	-0.259744	0.601148	-0.0373382	6.55004
2021-Feb-10 19:47:57.593	845400	9502.53	5733.19	1010.82	11144	-0.280236	0.589234	-0.0395293	6.5503
2021-Feb-10 19:57:57.593	846000	9328.37	6083.02	986.461	11180.1	-0.300175	0.57669	-0.0416484	6.55053
2021-Feb-10 20:07:57.593	846600	9142.41	6425.13	960.848	11215.6	-0.319549	0.563542	-0.0436945	6.55073
2021-Feb-10 20:17:57.593	847200	8945	6759.19	934.029	11250.4	-0.338346	0.549817	-0.0456665	6.55089
2021-Feb-10 20:27:57.593	847800	8736.49	7084.84	906.05	11284.6	-0.356557	0.53554	-0.0475637	6.55101
2021-Feb-10 20:37:57.593	848400	8517.23	7401.76	876.956	11318.1	-0.374171	0.520738	-0.0493851	6.55109
2021-Feb-10 20:47:57.593	849000	8287.58	7709.66	846.792	11350.8	-0.39118	0.505435	-0.0511304	6.55111
2021-Feb-10 20:57:57.593	849600	8047.91	8008.23	815.604	11382.7	-0.407577	0.489657	-0.0527987	6.55108
2021-Feb-10 21:07:57.593	850200	7798.58	8297.19	783.438	11413.8	-0.423355	0.473427	-0.0543899	6.551
2021-Feb-10 21:17:57.593	850800	7539.97	8576.28	750.342	11444.1	-0.438508	0.45677	-0.0559033	6.55085
2021-Feb-10 21:27:57.593	851400	7272.46	8845.26	716.36	11473.5	-0.453031	0.439708	-0.0573389	6.55064
2021-Feb-10 21:37:57.593	852000	6996.43	9103.89	681.542	11502	-0.466919	0.422264	-0.0586963	6.55036
2021-Feb-10 21:47:57.593	852600	6712.25	9351.93	645.932	11529.5	-0.48017	0.404462	-0.0599754	6.55
2021-Feb-10 21:57:57.593	853200	6420.32	9589.2	609.579	11556.2	-0.492778	0.386322	-0.0611761	6.54958
2021-Feb-10 22:07:57.593	853800	6121.01	9815.48	572.529	11581.8	-0.504742	0.367867	-0.0622983	6.54908
2021-Feb-10 22:17:57.593	854400	5814.72	10030.6	534.83	11606.5	-0.516059	0.349116	-0.0633421	6.5485
2021-Feb-10 22:27:57.593	855000	5501.83	10234.4	496.528	11630.1	-0.526726	0.330092	-0.0643076	6.54784
2021-Feb-10 22:37:57.593	855600	5182.74	10426.7	457.671	11652.7	-0.536744	0.310813	-0.0651947	6.5471
2021-Feb-10 22:47:57.593	856200	4857.83	10607.3	418.305	11674.3	-0.546109	0.2913	-0.0660037	6.54629
2021-Feb-10 22:57:57.593	856800	4527.49	10776.2	378.477	11694.8	-0.554822	0.271572	-0.0667347	6.54539
2021-Feb-10 23:07:57.593	857400	4192.13	10933.2	338.235	11714.2	-0.562882	0.251648	-0.0673878	6.54441
2021-Feb-10 23:17:57.593	858000	3852.12	11078.2	297.624	11732.6	-0.570288	0.231546	-0.0679634	6.54334
2021-Feb-10 23:27:57.593	858600	3507.87	11211	256.692	11749.8	-0.57704	0.211286	-0.0684617	6.5422
2021-Feb-10 23:37:57.593	859200	3159.76	11331.7	215.484	11766	-0.583139	0.190884	-0.0688829	6.54097
2021-Feb-10 23:47:57.593	859800	2808.19	11440.1	174.046	11781	-0.588585	0.170359	-0.0692273	6.53967
2021-Feb-10 23:57:57.593	860400	2453.54	11536.1	132.425	11794.9	-0.593379	0.149728	-0.0694953	6.53829
2021-Feb-11 00:07:57.593	861000	2096.22	11619.8	90.6668	11807.7	-0.59752	0.129008	-0.0696871	6.53683
2021-Feb-11 00:17:57.593	861600	1736.6	11690.9	48.8162	11819.3	-0.601011	0.108217	-0.0698032	6.53531
2021-Feb-11 00:27:57.593	862200	1375.09	11749.6	6.91901	11829.8	-0.603852	0.0873703	-0.0698438	6.5337
2021-Feb-11 00:37:57.593	862800	1012.06	11795.8	-34.9798	11839.2	-0.606043	0.0664854	-0.0698093	6.53203
2021-Feb-11 00:47:57.593	863400	647.916	11829.4	-76.8351	11847.4	-0.607588	0.0455784	-0.0697003	6.5303
2021-Feb-11 00:57:57.593	864000	283.038	11850.5	-118.602	11854.4	-0.608486	0.0246657	-0.0695169	6.5285
2021-Feb-11 01:07:57.593	864600	-82.1861	11859	-160.237	11860.4	-0.608739	0.00376331	-0.0692597	6.52665
2021-Feb-11 01:17:57.593	865200	-447.369	11855	-201.696	11865.1	-0.60835	-0.0171126	-0.0689291	6.52474
2021-Feb-11 01:27:57.593	865800	-812.126	11838.5	-242.933	11868.8	-0.607319	-0.0379462	-0.0685256	6.52278
2021-Feb-11 01:37:57.593	866400	-1176.07	11809.5	-283.907	11871.3	-0.60565	-0.0587214	-0.0680495	6.52077
2021-Feb-11 01:47:57.593	867000	-1538.83	11768	-324.573	11872.6	-0.603342	-0.0794226	-0.0675014	6.51872
2021-Feb-11 01:57:57.593	867600	-1900	11714.2	-364.888	11872.9	-0.6004	-0.100034	-0.0668818	6.51664
2021-Feb-11 02:07:57.593	868200	-2259.23	11648	-404.81	11872	-0.596825	-0.120539	-0.066191	6.51452
2021-Feb-11 02:17:57.593	868800	-2616.12	11569.5	-444.296	11869.9	-0.592619	-0.140923	-0.0654298	6.51238
2021-Feb-11 02:27:57.593	869400	-2970.29	11478.9	-483.303	11866.8	-0.587785	-0.161169	-0.0645986	6.51021
2021-Feb-11 02:37:57.593	870000	-3321.38	11376.2	-521.792	11862.6	-0.582325	-0.181262	-0.0636979	6.50803
2021-Feb-11 02:47:57.593	870600	-3669	11261.4	-559.718	11857.2	-0.576243	-0.201186	-0.0627284	6.50584
2021-Feb-11 02:57:57.593	871200	-4012.79	11134.8	-597.042	11850.8	-0.569541	-0.220925	-0.0616906	6.50364
2021-Feb-11 03:07:57.593	871800	-4352.38	10996.3	-633.723	11843.3	-0.562223	-0.240462	-0.0605851	6.50144
2021-Feb-11 03:17:57.593	872400	-4687.38	10846.2	-669.721	11834.7	-0.554292	-0.259781	-0.0594126	6.49925
2021-Feb-11 03:27:57.593	873000	-5017.45	10684.6	-704.994	11825.1	-0.545751	-0.278867	-0.0581738	6.49706
2021-Feb-11 03:37:57.593	873600	-5342.21	10511.6	-739.505	11814.4	-0.536605	-0.297702	-0.0568693	6.4949
2021-Feb-11 03:47:57.593	874200	-5661.3	10327.4	-773.212	11802.7	-0.526856	-0.31627	-0.0554999	6.49275
2021-Feb-11 03:57:57.593	874800	-5974.36	10132.1	-806.079	11789.9	-0.51651	-0.334554	-0.0540664	6.49063
2021-Feb-11 04:07:57.593	875400	-6281.03	9925.97	-838.066	11776.2	-0.505572	-0.352538	-0.0525695	6.48855
2021-Feb-11 04:17:57.593	876000	-6580.97	9709.12	-869.137	11761.4	-0.494045	-0.370204	-0.05101	6.4865
2021-Feb-11 04:27:57.593	876600	-6873.81	9481.76	-899.252	11745.7	-0.481936	-0.387536	-0.0493889	6.4845
2021-Feb-11 04:37:57.593	877200	-7159.22	9244.12	-928.377	11729	-0.469249	-0.404515	-0.047707	6.48254
2021-Feb-11 04:47:57.593	877800	-7436.84	8996.39	-956.474	11711.4	-0.455991	-0.421124	-0.0459653	6.48064
2021-Feb-11 04:57:57.593	878400	-7706.33	8738.82	-983.509	11692.8	-0.442168	-0.437345	-0.0441649	6.47879
2021-Feb-11 05:07:57.593	879000	-7967.36	8471.63	-1009.45	11673.3	-0.427786	-0.453161	-0.0423067	6.47701
2021-Feb-11 05:17:57.593	879600	-8219.6	8195.08	-1034.25	11652.9	-0.412854	-0.468553	-0.0403919	6.47529
